title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【夏衍劫】不老梦,翻唱,1,518,31,19,15,73,16,2,潮宴万生音乐社团,37272653,1471087355
【夏川里美】泪光闪闪 LIVE合集 不定期更新,音乐综合,2,3667,20,10,120,28,11,1,扣扣肉要尅饭,3596019,1471087349
【勇者大冒险/荼岩】Real love,MAD·AMV,1,266,50,7,11,9,14,1,青衫无才,38109720,1471087353
【Free Flight· Chocola】残酷天使的行动纲领 TV-size （俄语翻唱）,翻唱,2,530,1,3,14,2,15,3,维嘉wl,6864543,1471087295
wonderland TF2 BBALL,网络游戏,1,141,0,4,1,4,2,1,Indust,2867295,1471087362
【少女时代】 Mr.Mr 现场18合1混剪+年末舞台两场,明星,1,19430,273,25,738,63,83,30,CYeDDa_SS85,1569026,1471087359
艾叔的泡茶小课堂（短了点 嘛～将就着看吧）,日常,1,59,0,0,0,0,2,0,艾登_皮尔斯私刑者,10118517,1471087348
小C《无人深空》EP3太空异常,单机游戏,1,499,35,17,1,11,1,0,热游小C,290047,1471087526
（淄博cl05）少恭cb.恭c赛高,日常,1,861,72,50,39,39,7,0,佑耳_Vicky,9913512,1471087365
【想工作吗？】猫殿问答环节【喜欢或讨厌的YouTuber是？】（早期视频）,日常,2,27493,171,128,375,125,41,15,大宝剑联盟,429251,1471087370
【IA】In the blue【ケダルイ】,VOCALOID·UTAU,2,287,52,6,49,6,6,4,不玩扑克的老K,7558527,1471087298
毛衣品酒 #7「大家一起来喝日本酒吧！」,官方延伸,2,2463,90,41,42,13,10,7,Taneda_Risa,3098214,1471087869
【要啥后期】东京夏日相会【小笼包x橘白】,翻唱,1,415,7,37,7,29,6,0,橘白tachibanashiro,2855605,1471087899
only my railgun西班牙语翻唱,翻唱,2,1939,26,24,97,10,21,23,鹿目_圆神_,10804737,1471087898
NAUGHTY from MATILDA by 8yr old Gabby Alexa,翻唱,2,236,0,0,6,0,4,2,TinnTinn,11153778,1471087919
[韩国美妆博主 WOORIN ] 持久妆容测试  韩语无字幕,美妆,2,202,0,0,4,0,8,0,jgorden,35090641,1471087931
mc 我的世界多人服务器 神圣mod P19~P22,单机游戏,1,205,2,0,2,0,4,1,河东鸽王,3727180,1471087883
【九站联合】160812 喂狗的男人 I.O.I Cut中字,明星,1,0,0,0,0,0,3,0,百度磪有情吧YooJungBar,32896550,1471087919
【守望先锋】【枪声音乐】技术君入门考试,鬼畜调教,1,2369,115,37,11,19,20,1,小胡同学HJL,14414502,1471087899
水风的扫雷日常（专家级）（28,单机游戏,1,16,1,2,0,0,6,0,御坂水风,341869,1471087537
【吃货木下】12个墨西哥卷饼外加玉米饼,美食测评,2,173383,1333,356,529,206,129,7,大宝剑联盟,429251,1471087556
老式爆米花,日常,1,421,4,1,2,3,9,0,离冉,14954663,1471087598
【动画】传说之下—恶搞动画（中字）,短片·手书·配音,2,23195,146,37,826,32,56,99,半梦已上线biu,2217069,1471087665
【Brian Justin Crum】 出柜美国达人帅哥献唱反欺凌歌曲Skyscraper,音乐综合,2,5861,45,52,300,73,31,10,卖菊花的小恶魔,7008917,1471087655
无人深空呀！！！ 先行者老司机的游戏试玩,单机游戏,1,113,2,3,0,0,2,0,先行者老司机,14127549,1471087655
【仙靚】張生追踪器,明星,1,16482,4,4,68,4,12,44,ewen11,32387160,1471087709
【《J2繁中》Music Station】日本時間16.07.22 (J2時間16.08.06),综艺,1,391,1,0,7,2,15,1,藍觸烏賊人,14103389,1471087644
热爱丛林探险的女大生,日常,2,81,0,0,0,0,2,0,blapp,34124786,1471087541
【易烊千玺×慕寒】红豆（纯耳机党福利）(共4P),明星,1,1764,32,24,76,21,26,3,丝诺吃,3441989,1471087688
【コニー】shake it！,翻唱,2,1747,81,40,156,20,15,3,阿赫official,797614,1471087687
精灵4 HUD,社科人文,1,729,7,2,3,0,11,0,chaz1942,19868701,1471087701
恐龙美术作品选,绘画,2,46,0,1,0,0,5,0,blapp,34124786,1471087692
【立花凑-300英雄】（无声）双中拉路人二保一（3分）,电子竞技,1,30,2,2,1,2,13,0,立花凑,554974,1471087710
【康熙来了】2004.04.21  庹宗华的秘密花园《上、下》,综艺,1,25085,383,21,422,35,44,81,EasonLiu,12828656,1471087558
【两站联合】160805 寻找MOMOLAND E03 全场中字,明星,2,6596,92,14,64,3,7,0,神迹出品,13336014,1471087765
【残月解密】这是由两个脑逼up主一起扯蛋而成的只有一集的解密,单机游戏,1,37,0,2,1,0,2,0,Canyat月先生,20727607,1471087722
【北斗】落霞云归《微微一笑很倾城》剑三版（翻唱第二作）——江湖有你永不落霞,翻唱,1,6602,113,68,85,182,44,8,北斗_hokudo,4012052,1471087825
超级马里奥制造 马里奥的测试视频 10秒短图,单机游戏,2,775,1,9,6,0,11,0,临炙冰寒,26725,1471087773
手绘-火影忍者-雏田-竟然如此性感?!,绘画,1,1927,10,4,24,12,7,1,Vin_先生,37998353,1471087767
【霹雳】BG群像-《不老梦》,影视剪辑,1,3274,165,24,184,111,52,21,慕清水,9575826,1471087562
包青天版中国电视史之打耳光篇,影视剪辑,1,16683,191,83,282,113,111,134,杰超找节操,3959177,1471087757
【迷你DIY】迷你冰棒模具！你就说这么小给谁够吃吧！,手工,2,10353,55,5,315,11,26,9,口嗨bot,4063738,1471087888
【中国之星】第12期 谭维维《星星》,综艺,2,6798,74,21,147,21,38,45,佐洛夫迷宫,2835310,1471087753
【720P】蜡笔小新[特别篇]  2013·08·02,综合,2,31551,813,47,316,81,13,0,冰之诗乃,17914255,1471087589
懵…逼…,动物综合,1,481,0,6,2,10,1,1,老鼠Lsy,9525055,1471087635
奥特曼格斗进化3 死刑！奥特五兄弟S级,单机游戏,1,2617,50,5,6,24,11,7,神威武二郎,26977853,1471087543
来自海棠湾的风景（为了住这个酒店预算都花超了）,日常,1,1346,1,3,8,3,3,7,卓尔利文,11538977,1471087549
一个拔河比赛啊,日常,1,124,18,6,2,11,4,0,兴队长,2027222,1471087682
450ｇ牛排限量吃,美食制作,2,5623,95,16,46,3,12,1,阿尔瑟斯,4640509,1471087867
【エド幕府】墙壁,翻唱,2,98,2,0,5,0,4,0,ChestnutFrost,38116390,1471087709
【律动世界】花纹（TV Size）【4K HD] SS-Zikade2016_8_13 17_08_59,音游,1,29,1,0,0,0,5,0,GoodBoy随缘,37712643,1471087628
【孙杨】20160812做客《第一时间》超清完整版：现场激动落泪 自曝择偶标准,日常,1,9242,1559,61,449,64,17,0,xiaoyin小银,5741907,1471087560
【迷你DIY】make梳妆台镜子~教程~,手工,2,3379,16,6,240,2,17,7,口嗨bot,4063738,1471087688
【手残福利】这么美味的夏日便当竟然这么简单！？【酒蒸蛤蜊&土豆泥沙拉】【Z小厨】,美食制作,1,91911,4440,562,2297,3130,125,36,ZOEAT-ZOEAT,8287497,1471087594
我咋就挖不到钻石呢？（1.9极限生存第二期）,单机游戏,1,443,5,3,6,6,7,6,账号已注销,17663686,1471087846
【敖子逸ChristmasDay1225】160813 TFB三周年广州场 敖子逸舞蹈focus,明星,1,1618,24,9,60,29,15,7,敖子逸ChristmasDay,37295094,1471087827
【ALL 佛 or 佛ALL？】one two three,影视剪辑,1,668,5,3,23,2,6,4,minnie_rui,943038,1471087792
魔女之家②,单机游戏,1,50,1,2,0,1,4,0,幻灭DADA,11112147,1471087788
【Tasty】桃子樱桃蓝莓酥饼 @黑番茄字幕组,美食制作,2,1431,5,6,103,1,13,1,黑番茄字幕组,34810005,1471087597
【SNH48】160813 Shakeit父子局 鬼畜搞得就是你  TeamNII 专属派对公演 全场CUT合集,明星,2,113265,12048,590,1693,820,92,46,SNH48-TeamNII应援会,26480852,1471087784
Learn Python The Hard Way Part 1,日常,1,252,0,4,11,7,12,0,柳变桃,2883454,1471087820
梦中煮检选了你,日常,2,10,0,0,0,1,4,0,blapp,34124786,1471087853
【战*言】GLIDE【模型测试】,MMD·3D,1,1254,43,58,97,24,25,15,凉凉素桑,11307046,1471087845
【佳期如梦】尤佳期CUT-03,影视剪辑,1,2872,35,4,18,5,1,9,月吟书,27717493,1471087633
【菠萝】我的世界解说,单机游戏,1,328,1,2,1,3,1,0,菠萝----杀生,38019916,1471087633
【720P】f(x)-Luna's Alphabet 160812 EP01(生肉）,明星,2,781,3,2,19,2,4,1,诗雅雅雅雅y,17272632,1471087946
当Windows 10遇到Windows 98广告时。。。。,电脑装机,2,35103,196,78,727,76,67,287,请叫我PK,2747667,1471087951
[沙漠皇弟]皇弟诡戏二十五期：寂静岭归乡P2家乡遭遇了雾霾,单机游戏,1,141,33,9,2,10,9,1,为妈妈祈福的小源,21737482,1471087962
朴信惠x金来沅-Doctors幕后花絮混剪,预告 资讯,1,3932,12,1,59,15,12,15,cceffie,38119650,1471087941
【Adam Lambert】爆炸可爱当 | 2010年 Unplugged Full Live,明星,2,477,3,3,57,6,16,21,LannyLambert,22396934,1471088023
我站在世界的边缘等你。黑刀,电子竞技,1,151,2,0,0,1,16,0,美树沙耶加-,8129606,1471088057
【华晨宇】可爱颂（自制）,明星,1,914,11,5,41,14,21,2,polor卖萌,22260648,1471088073
【小小】虎视眈眈威风堂堂被害妄想携带女子漫展现场三连跳,宅舞,1,3029,36,53,23,80,24,2,小さい1023,12140074,1471088079
44攻击力的妈刀+硫磺火+洛基的角+无限穿透是如何打hush和撒旦的。。,单机游戏,1,169,1,4,0,0,5,0,雷一雷金,11489485,1471088096
我家鼠爷的日常……,动物综合,1,132,0,4,0,2,1,1,老鼠Lsy,9525055,1471087989
【中英字幕】Fun.- Some Nights,音乐综合,2,9127,31,19,267,37,70,109,一个Girl,15243004,1471088135
【迷你DIY】迷你牛奶瓶子牛奶杯牛奶篮子制作！,手工,2,9230,73,14,593,13,26,19,口嗨bot,4063738,1471088131
"【小恶魔】钙片明星对嘴老鳖的""Telephone""",搞笑,2,17707,155,105,371,31,33,37,卖菊花的小恶魔,7008917,1471088143
坦克世界第2期152万岁,网络游戏,1,131,1,1,0,0,8,1,毁3观的熊,13540286,1471088181
为什么我看的正义联盟预告跟你们不一样,影视杂谈,1,16947,28,10,30,27,26,74,胡米渣humiza,22563872,1471088193
【Price87】狩魔猎人3/巫师3·狂猎 威伦——诺维格瑞特别篇,单机游戏,1,106,0,0,0,2,2,0,Price87,17440669,1471088000
王楠（大魔王）  -  奥运会精彩集锦,运动,2,1053,29,2,19,5,2,0,账号已注销,7114240,1471088208
【中文字幕】小力王Bradley Martyn-练大三角肌,健身,1,10214,78,28,356,63,33,11,FitRex健身,10154407,1471088080
【ずなまる的SIF招募实况】目标是妖精鸟！【Pure属性限定】22连！,音游,2,970,75,4,5,4,6,0,A1exMinatoooo,10572578,1471088105
开箱小米平板2 windous,手机平板,1,6449,359,22,4,15,3,7,戚霖Kirin,21439120,1471087975
【高以翔】2016/08/13 即刻救援录制直播【共3P】,明星,2,17673,69,10,305,4,39,40,茜念依恋,6354365,1471088263
cod12日常匹配,单机游戏,1,104,1,4,1,2,5,0,狂气的咳血家,13956154,1471088041
[LA]火炮解说-M53/55-埃利哈罗夫/费舍尔湾,网络游戏,1,462,8,20,0,15,3,0,LygattoArrow,170206,1471088127
【叶秋评测】深度解析小米5不为人知的真相（上）,电脑装机,1,15233,166,63,60,54,11,24,叶秋评测-欧阳秋叶,23293938,1471088289
Seikin TV(中文字幕) 釘子釘手背 OMG,搞笑,2,1040,10,1,4,2,5,0,TokyoBigBangmini,36478313,1471088052
【好多黑】Homesick思乡症一遍过实况,单机游戏,1,322,12,6,3,9,4,9,好多黑,2111526,1471088160
谎言西西里 2016年 俊皓和小悠如何打招呼 by咩咩,预告 资讯,1,747,1,1,10,4,6,1,JGwawa82,28227758,1471088312
【少女时代】【sunny】120330  音乐剧 catch me if you can,明星,2,1477,182,10,94,4,12,14,鹿鹿啊。,31725215,1471088157
【音乐】传说之下—Megalovania Piano Cover Duet (djsmell & Cami-Ca,音乐综合,2,2182,4,20,166,41,24,62,半梦已上线biu,2217069,1471087974
【佳期如梦】尤佳期CUT-04,影视剪辑,1,2960,36,1,12,8,4,17,月吟书,27717493,1471088311
[妙警贼探］［Keller/Neal] Take me to Church,影视剪辑,1,4406,171,39,226,88,26,73,VictorMoreau,37520070,1471088086
【混合】当超兽武装和变形金刚发生化学反应（二）,影视剪辑,1,2724,29,12,21,10,12,7,YR天枢,16372959,1471088271
欧洲卡车模拟2：联机趣事（179）,单机游戏,1,73,0,0,0,0,0,0,『梦回天国』,238093,1471088212
【泰西】Why×Fly MV混剪,明星,1,1394,14,4,52,9,11,9,灰白格_,12176765,1471087980
金光布袋戏·不念诗号吾就不愉悦（苗疆）,影视剪辑,1,22956,168,28,199,44,18,112,月色素雅,10997818,1471088217
这样的太鼓真是耐玩,音游,1,353,3,9,1,3,3,0,聖鸠岚C,4377818,1471088136
【TI6】淘汰赛第五比赛日FANTIC VS MVP,电子竞技,1,514,0,2,3,2,3,0,恶魔の守望者,1844746,1471088224
Cardi B - On Fleek 官方演出编舞 by Keenan Cooks,舞蹈综合,2,1761,5,5,65,3,22,2,QQQuel,20298844,1471087971
【十周年纪念】CODE GEASS 残酷天使的行动纲领,MAD·AMV,1,3178,207,116,131,149,30,25,三水草色,7330687,1471088137
源氏个人向集锦,网络游戏,1,67,0,5,4,6,14,0,QFqfQF秋风,13648623,1471088240
【战舰世界欧战天空】烟中的弹雨弗林特,网络游戏,1,298,3,3,1,4,5,1,欧战天空,28914478,1471088247
守望先锋运动会补给50箱丨当我以为步入欧洲时居然......,电子竞技,1,137,3,4,0,0,3,0,成步堂狗蛋,3647561,1471088243
【merrily's】冬天的预感【LoveLive!】,宅舞,2,4092,27,14,187,20,95,12,MiriamJ,3632990,1471088234
守望先锋外挂举报 2016-08-13 18-47-18-352,电子竞技,1,274,0,1,1,0,11,0,SAOE,6257961,1471088119
【日语入门教程】五十音之后（？） 番外篇：关于五十音的读音与记背 by扶灵,社科人文,1,568,6,8,35,15,17,1,扶靈,1664637,1471088240
美女应聘模特之路,日常,2,53,0,0,1,0,3,0,blapp,34124786,1471087989
【全职向】杀手,国产原创相关,1,2884,66,51,252,101,31,24,辰月-三十一,13826962,1471088173
【指原莉乃】庆祝指原莉乃恋爱的幸运曲奇播放一亿（日本有線大賞）现场版 15-12-14,明星,1,2104,3,2,18,3,5,0,瀧野由美子,10075763,1471088267
系统强化课程之理论：23.法制史（三）,校园学习,2,306,0,2,23,1,7,0,可可Cyrus,8537330,1471088120
Junior朴珍荣 装版&演唱会 女装版 - 今天开始我们(Me Gustas Tu) -   饭拍主-Juni,明星,1,1189,14,4,49,4,12,0,朴珍荣和他的迷妹,9670475,1471088294
【Trance】乐幻脑海Vocal Trance第112期,电音,2,164,0,1,4,2,5,1,-yaksa-,9577756,1471088200
【请回答1988】泽善MV-此间爱情，凡人不悔（原视频调色、男声原唱版）,影视剪辑,1,1071,29,5,32,14,18,9,四月花影,8192758,1471088293
【叉男群像(伪)】接受女jiao王shou巴啦啦能量的洗礼吧！,影视剪辑,1,369,6,8,1,10,5,2,千柃_抹茶葡提,2907489,1471088159
【日剧多谢款待】高畑充希 超萌炒冰歌,影视剪辑,1,9010,34,12,160,50,64,51,半熟的梦幻骑士,2539560,1471088154
消失,综合,1,30,1,1,2,0,7,0,汤姆熊雄,15293200,1471088004
【中文字幕】The Ellen Show - Sasha Alexander - May 2014,综艺,1,2745,25,4,42,12,13,15,CissyLeeSY,15734225,1471088001
R指定  死在帝都 + Making off,音乐综合,2,906,3,2,36,10,28,7,你的朋友小黄,2116066,1471088323
【迷你DIY】卡哇伊蜡笔套装制作(真的能用哦),手工,2,5644,34,11,206,5,30,8,口嗨bot,4063738,1471088327
【第18回】RADIO animelo mix 内山夕实和吉田有里的悠悠广播,官方延伸,2,106,3,1,2,0,0,0,玉米酱今天结婚了吗,2948853,1471088316
【拉郎】鹿×鞠  《简单爱》舔屏向,明星,1,1072,12,7,15,7,6,3,数千舞绝恋裳,26138741,1471088325
