title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【元首摔笔】摔笔退散2,鬼畜调教,1,2615,64,14,26,13,23,1,不合鸟的沓莓,5518224,1469512436
160726 HTS 预告_1,明星,2,1375,0,3,5,0,5,3,西游主号,3387526,1469512404
赣州银行南昌分行 金融新科技,社科人文,1,147,0,0,0,0,10,0,好任得动画影视,35721652,1469512395
花朝记汉服穿衣教程之清洗汉服,服饰,1,6320,39,25,328,38,46,49,汉海文化,34832791,1469512546
【挑战100+!】外国妹子丧心病狂涂100层唇膏～我吓尿了！@油兔不二字幕组,美妆,2,80814,1696,278,579,313,246,27,油兔字幕组,24790535,1469512608
FRU_ The Greatest Kinect Game Ever - GameSpot Plays,单机游戏,2,293,2,1,8,0,16,1,mashers001,1964696,1469512613
【吉他】刚刚好,演奏,1,1759,15,12,8,17,8,1,弹吉他的小布,24564634,1469512645
韩宇结婚视频,日常,1,56484,77,54,18,4,23,26,JmDng,28705577,1469512625
使命召唤12-黑色行动3 多人模式 一周Top10精彩击杀集锦 第28集,单机游戏,2,857,7,7,6,1,4,0,织田QJ,156710,1469512647
真塞纳河畔夜谈（剪辑版）,搞笑,2,244,0,0,1,2,2,1,zero梓榕,31088398,1469512651
劲爆鬼畜！全明星演绎天马座の幻想,鬼畜调教,1,0,0,0,0,0,1,0,星空无极ゞ,11162431,1469512658
Ricky Mears - Threads,电音,1,75,0,0,0,1,3,2,az2057353,1416680,1469512659
2014日本赤十字社 JOIN! 防災志愿者篇 - AKB48[公式] 松井珠理奈,明星,1,234,3,0,15,0,4,0,关于松井珠理奈的一切,35532893,1469512678
单张星空做出三种星轨教程,野生技术协会,1,1647,19,4,82,24,17,11,kflkdh,26859289,1469512669
【刘维】化身迷妹坦白表白爱豆羞耻回忆,明星,1,913,11,3,17,16,3,4,乱码TV,34773330,1469512709
Lovelive日服 7月底绘鸟MF活动蓝组EX三连~外加补偿彩蛋~！,音游,1,157,13,14,2,24,5,0,荣耀Hokori,14705504,1469512717
【SDCC】神奇的动物全场panel,影视剪辑,1,290,3,2,14,0,2,1,艾莎沙沙,9818237,1469512695
Fate Stay Night saber线游戏实况 Part4(无解说）,单机游戏,1,191,0,4,6,4,3,1,春日しゅぎ,34623519,1469512715
MGSV幻痛第一章①：幻肢,单机游戏,1,97,0,1,0,2,4,0,今天的肥狗拖更了吗,702003,1469512729
长颈鹿的出生,野生动物,2,3632,170,17,28,5,18,4,bobbytables,29783016,1469512706
小宇解说 黑暗之魂3 作死向流程01 不要小看手残的意志啊,单机游戏,1,183,1,1,1,2,5,1,高坂宇,15202885,1469512754
【枪声音乐】Selfie - Chainsmokers (Dubstep),鬼畜调教,2,732,9,4,6,0,6,0,早起真是困难,18123845,1469512762
这就是你的不对了——盘点动漫里那些让人掀桌的场景,综合,1,563,23,17,12,31,10,0,无产阶级先进知识分子,10816313,1469512770
ASMR 咀嚼音 吃金针菇,其他,1,4092,32,43,46,26,7,4,喜欢吃糖的蓝梦梦,10324631,1469512761
【MMD】【极乐净土】TDA Yukari,MMD·3D,1,12696,133,25,943,68,37,10,zijitutu缘兔子,7287761,1469512813
千本樱（弦乐四重奏）x melodys escape,音乐综合,1,650,4,8,23,12,18,2,霸气歪陆,2475699,1469512837
战争之人 德军第一关 上,单机游戏,1,6771,8,8,27,28,10,11,想要成为大佬的千夜,11976768,1469512816
ET幽灵之刃机械键盘现场评测,电脑装机,1,1959,6,8,0,0,6,2,江阴数码君,6554739,1469512799
几何冲刺第四关,音游,1,122,0,0,0,0,2,0,安神豆腐圭,32531153,1469512843
081024 音楽senshi 大声钻石 松井珠理奈 AKB48,明星,2,6345,22,8,99,10,26,18,关于松井珠理奈的一切,35532893,1469512862
【松井玲奈庆生视频】樱花般优雅女纸古风,明星,1,1848,62,80,100,97,30,10,墨鱼丸的杂货店,2269613,1469512775
【豆油】传说之下p14,单机游戏,1,14,0,3,0,0,3,0,打豆油的小喵,1937620,1469512792
 【NCT】Once Again — 文泰一Taeil混剪,明星,1,633,25,2,24,5,3,1,啵北啵北,3781371,1469512851
【iNui乾】炎部生贺-超魔神英雄传AnotherStepBE结局,单机游戏,1,14306,105,27,95,62,22,74,iNui乾,9565196,1469512916
★生死狙击★大树和恒心生死狙击 躲猫猫（两个智障）,网络游戏,1,184,0,1,1,0,7,1,bigtree_mcercser,20284055,1469512873
【白】MC微电影·It was may,单机游戏,1,464,0,13,8,9,20,6,天真有邪Bai,7445956,1469512863
《无机化学》（宋天佑主讲）第十四讲——第二章 化学热力学初步（4）,野生技术协会,2,628,0,0,29,1,5,3,伢伢的板牙大叔,5133199,1469512935
辣眼睛--hold不住的妆容篇！青春少女化身蓝色妖姬！！脆皮美妆～给你点颜色看看,美妆,1,10319,133,39,106,86,21,1,CPmakeup,16149492,1469512897
星际争霸2（这次是z的第一视角+合作模式）,电子竞技,1,95,3,1,0,0,5,0,古桥爱,11632645,1469512923
一只会吹口哨唱歌的鹦鹉，还会打节奏，up嘴巴不打结已经不错了= =,动物综合,2,36513,63,37,1000,69,376,147,酱板up,24875970,1469512921
【YG】iKON - 朋友 iKON盖世英雄0717CUT,明星,2,2898,37,3,55,3,57,5,骆浅忆,17960381,1469512973
【呵呵君】记录向——来看看大(la)佬(ji)是如何装机的,野生技术协会,1,1584,31,10,20,16,3,5,-呵呵君w-,12473468,1469512944
出纳会计支票填写,野生技术协会,1,4403,24,3,238,16,45,31,大智会计,30941214,1469512842
［坤～］ 植物2 芦荟史诗任务1-4（猎豹客串）,单机游戏,1,152,4,1,1,1,6,0,佳坤2014,9138719,1469512743
【枪声音乐】初音未来（屁股）的消失,鬼畜调教,1,17448,756,66,185,130,52,4,MUcamen神魔酱,18993285,1469512960
【LE】【G-dragon】Black 双声道,明星,1,3198,44,26,168,41,24,12,心動放映机,17662764,1469512977
追梦的少年们,MAD·AMV,1,461,29,1,17,8,9,1,Cowboy12138,32984580,1469512952
【正联全员】当我看正义联盟预告时在想什么（含超蝙/微绿红/群像）,影视剪辑,1,100644,853,176,3032,1345,354,486,piggiewen,1980600,1469512981
带你闯入3D环绕的极乐净土！【极乐净土】,MMD·3D,1,8176,197,29,603,119,110,19,DSRLing,4954959,1469512963
【SNH48】《小苹果》四合一版,明星,1,14970,551,40,288,139,40,26,塞纳河上西瓜皮,8016994,1469512918
MAD - My Demons,MAD·AMV,1,43,0,0,3,0,6,1,あまくさえいじ,19147668,1469512874
洗脑神曲无限循环,音乐综合,1,568,7,4,10,6,7,2,Adorableの猫,9147247,1469512955
【罗晋】Addicted To That Smile（沉溺于那微笑）,明星,1,500,1,1,14,2,8,2,学会淡然,16224933,1469512894
【黑魂3-猎龙铠甲】巨剑没有爆菊动作，我要死了！,单机游戏,1,947,1,4,2,0,7,0,Still-Remains,13348831,1469512893
【脸黑治疗搬运组】虾中武装 油管抽卡投稿搬运系列 三,网络游戏,2,96,0,0,0,0,1,0,松野莉奈,11100147,1469512920
【帝都风景】part24 670路副驾驶视角全程POV 德胜门西公交场站~百善镇政府,野生技术协会,1,2151,4,20,15,8,15,15,HEHE赫赫贺,3639347,1469512940
【up主超喜欢的翻唱】Powerful by Major Lazer cover by Jada Facer,翻唱,2,2722,18,8,141,11,18,1,YUMA的绵羊笑,8781119,1469512901
【古装群像】风花雪月（重制版）,影视剪辑,1,12291,310,94,761,223,116,17,楼城听风,8743266,1469513318
Girls! vol.30 松井珠理奈 SKE48,明星,1,476,12,4,47,13,15,3,关于松井珠理奈的一切,35532893,1469513392
【灰狐解说】《无尽战区》里特新人向实战解说,网络游戏,1,611,15,17,4,14,6,0,灰狐ぽち,6687205,1469513029
【循环洗脑】呆姐停滞的一小时：It's Muffin Time!,综合,1,8448,46,37,252,35,38,89,虹云彼方,12651008,1469513020
"【Ben的整人计划】洗澡变炭23333,上次蓝精灵这次变黑人了",搞笑,2,1,0,0,0,0,0,0,南黎QAQ,15449668,1469513171
【边伯贤】污污污 阿爸三巡ArtificialLove日棍舞高清多角度版(阿爸你变了）,明星,1,22235,206,32,1375,44,275,84,HunAlieeBaek,21890059,1469513354
Pokemon GO中的十大稀有精灵 (Rare Pokemon To Catch In Pokemon Go),网络游戏,2,334,0,2,2,0,6,2,丁川北,4790969,1516823716
剑网3苍云试炼成就,网络游戏,1,600,3,3,9,9,15,2,焚海lg,36079815,1469513058
假面骑士斗骑大战 创生 （本乡猛 最终BOSS击破）本乡猛【PS4】,单机游戏,2,5555,28,4,22,2,16,15,游留闲,22950846,1469513280
{这个鬼畜没有名字}  调教亚索大魔王 处女作  音乐：我叫纠结伦,鬼畜调教,1,1603,13,11,11,6,10,0,Bili_6844501,6844501,1469513005
10种适合（不适合）建筑的方块 by Grian,单机游戏,2,9436,280,12,310,11,42,117,RinnyXD,11623537,1469513268
妙警贼探S1 op2~pn合集~,影视剪辑,1,1146,1,1,15,4,12,3,爱白菜的雅树,6508571,1469513097
【人力刀剣乱舞】合鳴【鶴丸国永/鶯丸】,VOCALOID·UTAU,2,4562,42,10,348,32,35,24,被单D,2092500,1469513272
当DVA 扎起 双马尾.............,网络游戏,1,7455,97,69,198,48,27,5,远子小雅,205733,1469513147
BGM辣耳朵(╯°口°)╯(┴—┴,单机游戏,1,53,0,0,0,2,5,0,乌鸦仙人,10524185,1469513174
【AMV】斩赤红之瞳的瞬间伤感（钢炼FAed4）,综合,1,465,16,1,5,5,3,7,天霸猛虎拳,4001255,1469513170
【韩寒落后7分钟追到第三】-2016CRC R1 斯巴鲁中国拉力车队河南赛后精华,汽车,2,10128,8,11,30,0,22,28,卞老板,1739643,1469513184
夏日smoothie三重奏 －消暑台式冰沙,美食制作,2,738,4,5,86,2,10,0,aooooaoooo,13208998,1469513258
【慈爱菜搬运向】守望先锋滑稽时刻VOL.01,电子竞技,2,108,1,0,0,1,1,0,慈爱菜game,32138847,1469513291
SNH48X160702 剧场公演邵雪聪剪辑,明星,1,66,0,0,1,0,3,0,天鹅绒房间,36074902,1469513137
【红牛敢死队】冲浪合集,运动,2,3938,11,2,87,4,31,19,95号搬运工,23210525,1469513112
【SPN】【Cass/Dean】forever,影视剪辑,1,450,35,10,21,6,15,11,寒御衣黄,35578102,1469513237
天龙八部实况5,单机游戏,1,479,2,0,0,5,3,1,鱼蛋蛋蛋蛋nnnnnnnnnn,8117250,1469513267
[落樱】MINECRAFT我的世界史诗级中国风古城记录宣传片震撼发布,单机游戏,1,1044,16,11,22,20,18,11,墨铭老师,11092336,1469513211
[吉他弹唱] 喜欢你,翻唱,1,1159,3,4,5,7,2,2,温休斯Vincious,34623775,1469513243
【Tom Holland】Gives Inside Look at 'Spider-Man- Homecoming' -,影视剪辑,1,1238,3,4,21,34,3,16,TomHolland资讯站,19750219,1469513038
【命运石之门·MAD】与你相遇这 思念交织重叠的世界线,MAD·AMV,1,433,16,3,9,16,9,0,四年日界线,932112,1469513247
[欧美]欧美男神女神广告大片花絮剪辑,风尚标,1,1276,10,8,42,14,15,2,蒲艾曼森,23276153,1469513222
水中之吻合集【相思赋】【问别】【情字决】,影视剪辑,1,3565,71,2,28,0,12,3,呼啦球大白兔,14386229,1469513072
【甜品圣殿】蛋黄奶球制作@人人美剧,美食制作,2,803,4,1,35,2,15,0,三天饿七顿,25674599,1469513255
东瀛小萝莉 - 野野村香音【MV】,舞蹈综合,2,0,0,0,0,0,1,0,在下周广知丶,8364255,1469513306
英国人眼中的西班牙（真·腐国,日常,2,5537,15,12,94,10,22,31,而河马Moni,13387691,1469513029
【Yu】《变形金刚：塞伯坦之战》视频解说 第二期 霸天虎篇,单机游戏,1,497,23,0,8,0,14,0,YusVs,13369747,1469513321
【Ben的整人计划】听说洗澡的时候撒点孜然会更爽哦QAQ,搞笑,2,0,0,0,0,0,3,0,南黎QAQ,15449668,1469513085
20160723【pandapia】汤奶妈喂大鸭梨喝瓶瓶奶,大熊猫,2,4655,140,7,55,9,19,8,毛竹毛笋,736050,1469513093
【ARASHI】猜歌向听歌向 音乐串烧,音乐综合,1,826,158,4,32,9,12,0,嘉北吃冰粥,3035305,1469513037
【 东方MMD】 爱丽丝 【MAD大赛2016】,MMD·3D,1,0,0,0,0,0,0,0,魔声运人,32221093,1469513055
troye美戳,明星,1,195,1,9,3,2,6,2,美戳,23671272,1469513067
ailee- Girl On Fire 超级模特选拔大会141013,明星,2,794,4,1,16,1,11,2,昵称缓冲中,21861011,1469513109
【多素材治愈向】请收下这封信吧，拜托了！,综合,1,336,9,5,12,9,13,1,loika,12610473,1469513020
《新日暮里的吟叫者》实况攻略,单机游戏,1,152,16,6,0,16,8,1,夷由Kurain,3013281,1469513396
【公介实验室】 日本宅男鸵鸟蛋泡醋做巨大弹力球,搞笑,1,52224,883,334,223,1496,103,14,kohmydor-公介大号,6877430,1469513157
【動畫】迪士尼系列公主合唱The Beauty of the Season,影视剪辑,2,1718,5,0,26,3,16,4,旧心残年2,22577950,1469513187
Daydreamer - Travelling Light,电音,1,404,6,0,7,2,4,1,az2057353,1416680,1469513187
守望音悦台第二期狂鼠！干货教学！,电子竞技,1,323,9,1,3,9,3,0,ZBY子不语,32074358,1469513370
【口袋妖怪】如何制作一个精灵球,手工,2,8806,50,11,123,4,16,7,早起真是困难,18123845,1469513378
出名要趁早 女演员爆笑视频集锦第二弹【妹子说热剧】,搞笑,1,139,2,0,0,0,3,0,何仙姑夫,2349021,1469513380
[ROSE AND ROSIE]婚姻大测验AM I GOOD IN BED,日常,2,0,0,0,0,0,3,0,卜卜Waku,16697860,1469513253
舞秋风Minecraft Story Mode 故事模式 第一季第六章,单机游戏,2,1963,47,9,36,8,14,22,曉青龍,3948689,1469513039
《求生之路2》爆燃MV,GMV,1,733,2,0,4,2,8,4,无限神迹,2227311,1469513095
【葫芦里卖的什么药】橄榄球里是什么鬼@人人美剧,日常,2,239,2,2,2,0,13,0,三天饿七顿,25674599,1469513450
【黄渤】【沈腾】《情非得已》（不喜勿进）,影视剪辑,1,3065,40,21,55,30,28,40,爱吃糖的球球,14612632,1469513469
【李易峰手绘】咚咚向前【小凡&陈深】,短片·手书·配音,1,963,80,21,62,114,15,10,魏桑Gisan,477917,1469513510
直播时间！,单机游戏,1,51,1,1,0,2,6,0,无辜的竹笋,25974308,1469513960
【良】Nexmark - Blinded,电音,1,168,2,9,14,5,1,1,電娘,23330136,1469513955
椰香起司蛋糕  | SOUL FLAVOR【日】,美食制作,2,1027,10,12,65,3,7,1,JUN叔的日常,1405597,1469514042
闪闪发光的少女心：近几年漫改高甜片段+美颜舔屏,影视剪辑,1,732,5,4,24,2,6,1,Cmily,8673297,1469513924
暂停游戏的小BUG,网络游戏,1,230,0,0,0,0,7,0,wanglei5624492,2084850,1469513854
浪子大钦差柳如仙传,影视剪辑,1,791,16,2,9,2,13,1,叶童CC,36000620,1469513829
一区王者万分十香,网络游戏,1,443,6,3,2,5,6,0,梦里半时醒,7820494,1469513967
【人情世故】你想象中自己醉酒会是怎样的@人人美剧,搞笑,2,210,0,0,3,0,4,0,三天饿七顿,25674599,1469514062
小伙为报复前女友，居然选择...,搞笑,1,618,6,1,3,0,7,0,大呲花工作室,30423538,1469514112
【转载】如何制作一个有皮卡丘的精灵球 How to make PokeBall,美食制作,2,4895,79,10,466,14,39,29,肉末捣成泥,751375,1469514063
我没有裤子穿了,单机游戏,1,250598,702,192,443,1242,75,845,黑椒墨鱼,14254182,1469514062
最弱无败的神装机龙主题曲换上Redo,综合,1,3388,4,6,24,12,16,4,音の海洋,13998832,1469514102
【音乐】VIXX - 那些年、VIXX盖世英雄0724CUT,明星,2,750,10,0,16,1,6,1,骆浅忆,17960381,1469514062
封印者可爱的男孩子米斯丁,网络游戏,1,1073,5,5,6,6,16,2,结城夜月,609472,1469514090
SNH48X160630剧场公演王晓佳剪辑,明星,1,75,0,1,3,2,4,0,天鹅绒房间,36074902,1469514087
《九星报喜》《花田喜事》《东成西就》《天下无双》插曲，唱段集，张国荣，黎姿，钟镇涛，_标清,影视剪辑,1,20100,290,17,480,44,59,84,叶童CC,36000620,1469514135
【亚修音声】双声道5000元人民币的大制作,其他,1,1134,1,17,13,35,8,7,亚修ASHER,6289685,1469513804
【LL】我们是合而为一的光芒【Faith Team】,宅舞,1,12633,481,121,301,235,70,8,Faith-Team,19900621,1469513997
恐怖过山车，吓不死人的,单机游戏,2,1055,2,0,1,2,14,4,uplayvr,28493173,1469513821
反击你的低情商男友,搞笑,1,6548,104,59,55,39,44,2,罐头视频,28445494,1469513806
【YG】iKON - 头发乱了、iKON盖世英雄0724CUT,明星,2,1433,13,4,22,2,25,0,骆浅忆,17960381,1469513869
巡逻艇建造,单机游戏,1,158,1,0,1,0,3,1,鸡星帝国大使,24965576,1469513858
【表哥来了第二季】22期：新版瑞兹成功晋级为团灭发动机,网络游戏,1,9433,288,101,37,256,16,23,六伊益达,3342143,1469514012
【16】HIDE AND SEEK 终于穿上自己家的裙子跳舞啦！,宅舞,1,23677,286,86,322,129,33,8,大小姐家的小十六,2568350,1469514137
[凌乱一世]QQ飞车  老司机带你慢跑秋名山,网络游戏,1,418,2,0,0,0,4,0,凌乱一世,13765733,1469513831
沈阳秒变洗浴中心修补版，上次发的没声音,日常,1,237,1,6,2,0,3,0,鬼广晨曦,2998389,1469514014
【翻唱】缠绕思念的100种事象,翻唱,1,252,15,12,7,34,27,5,baibaiyrsk,1304346,1469514010
工业控制科学家浙江大学褚健事件调查,人文·历史,2,12110,80,40,237,53,157,60,君晟研究社区,36078543,1469514054
【本田曼岛TT三连冠神车】 RC181 [1967],汽车,2,1620,7,3,20,1,7,1,卞老板,1739643,1469514025
疯狂动物城里的嚎叫影响了德牧，遇到柴犬会怎样呢？,汪星人,2,4154,9,8,18,2,8,0,毛小孩的爆笑生活,13396705,1469514027
ekiden[駅伝]  中村俊介扑街花絮,预告 资讯,1,800,0,0,3,4,7,1,rainydays2015,15708535,1469513829
【鞠婧祎】练习室舞蹈bgm的蜜汁猜想,明星舞蹈,2,2774,23,6,28,8,13,6,醪糟忠实粉丝,8050029,1469514163
你见过用摇滚乐炸飞船的太空大战吗？《星际迷航3》-【好莱坞小荐人】,影视剪辑,1,1257,8,12,5,4,5,1,美国格律影视,4808709,1469514124
【COS】郑州漫展 APH,日常,2,5708,231,26,270,41,22,49,MagicC丶,8108732,1469514066
[吉他弹唱]《为你写的歌》- 方大同,翻唱,1,2427,12,14,27,24,10,20,温休斯Vincious,34623775,1469514166
【MMD】极乐净土舞蹈PK秀,MMD·3D,1,26024,197,57,331,85,95,2,超心寒的十九,16987774,1469514169
[sana&kapi]我于此刻恋上你  左右声道,翻唱,1,2258,22,54,110,88,25,31,鈴谷はる,11905282,1469513872
松井珠理奈（小学生時代）,明星,1,3069,44,10,119,22,21,23,关于松井珠理奈的一切,35532893,1469514167
【刘诗诗】《时装L’OFFICIEL》8月封面拍摄花絮：清然绽放气质光芒,明星,2,1733,34,5,96,7,16,15,浅歌Yotina,1343648,1469514098
【J家群像】How long will i love you,明星,1,6172,355,57,320,83,18,10,惜米,3733147,1469514116
Earn it - The Weeknd 翻唱SEE,音乐综合,2,1539,1,0,22,2,6,9,蒸鱼是真,22549978,1469514120
守望先锋：源氏二次4杀,电子竞技,1,40,1,2,2,4,6,0,Blue-Pan,7837829,1469514117
扬州名门婚礼婚庆公司5.15皇冠假日酒店场,日常,1,136,0,0,4,0,5,0,Neils,1613442,1469513882
MAYUKI精彩锦集,网络游戏,1,198,5,2,0,10,5,0,顾水黎,9077054,1469514147
【重磅消息】《神探夏洛克》第四季正式回归！天哪我激动死了！你们激动吗？@油兔不二字幕组,影视剪辑,2,11846,237,116,225,43,222,1,油兔字幕组,24790535,1469513888
【尘埃】日常翻车不可避 供电所bug点意外发现,电子竞技,1,1013,1,3,1,0,4,1,心雨丶尘埃,5475028,1469513889
海贼王剧场版《GOLD》幕后配音,预告 资讯,2,3784,70,5,67,6,18,5,全知树,33273451,1469513901
【Helenqueen】周末郊游度假七彩妆,美妆,1,413,1,3,9,0,6,0,HelenqueenTV,22066975,1469513898
【哀上了柯南】星与你消失之日#崩坏学园2崩坏夏日翻唱祭#,翻唱,1,153,1,3,5,11,12,1,aslkn,13195565,1469513920
TF2 MYM Casual/Competitive thoughts,网络游戏,2,72,3,1,1,0,11,0,TF2Video,956291,1469513931
音乐万万岁 林俊杰,综艺,2,2167,19,2,129,5,16,9,Misues,23011199,1469513941
【你不知道的日本】系列-日本大叔35年手作帆船，即将横渡太平洋,手工,1,820,3,1,19,5,16,1,Nemo的又见手工,34720277,1469513968
"学习学习,守望先锋76的正确的开Q击杀后排姿势",电子竞技,1,666,1,5,2,6,5,5,凉薄如水的彩虹丶,18236721,1469513989
【千凯千】缘浅（三）剧情版（源视角）,明星,1,8622,146,23,293,33,38,42,蓝色妖姬很忧郁,11356496,1469513969
Boom -玩火骚年,影视剪辑,2,6960,89,11,176,9,35,2,林仙都,318102,1469514209
