title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【神探夏洛克/福华】奇迹【HE】,影视剪辑,1,746,35,8,61,16,10,5,蒜球王呱,10125696,1475397614
弹丸论破【游戏流程娱乐解说4】,单机游戏,1,63,1,1,1,2,2,1,进锅添水,3301929,1475397638
SamuelSeo 节目及其他合集（中字更新中）,明星,2,398,0,2,22,4,14,1,Ayobee_Seo,1387709,1475397783
【老九门】启月-想要你知道（陈伟霆×赵丽颖×许亚童）,影视剪辑,1,1168,5,2,26,2,17,1,DM48春花,14599219,1475397417
【薛之谦】挑盟盛典饭拍（我拍的）合集,明星,1,1817,38,15,90,10,5,0,之语小姑娘,2107236,1475397769
刘亦菲杨洋,影视剪辑,1,2006,21,3,14,3,5,2,八月斑马,26144118,1475397438
【男神马晓龙】GIVE IT ALL UP   DEREK Choreography /HELLO DANCE,街舞,1,327,1,3,9,3,9,0,HELLODANCE吾街舞,43893696,1475397476
{搬运}UHC Highlights #66 - yummy    Danteh,单机游戏,2,354,0,0,4,1,6,3,whjoh,13399325,1475397636
【龙tory】【现实向】【胜利视角】陪你度过漫长岁月（搭配志龙视角食用）,明星,1,18064,112,62,870,196,39,58,doudoulazita,24901210,1475397759
【毒奶粉】缔造自觉后的绝望之塔日常【81层】,网络游戏,1,309,2,1,1,0,1,0,Ultimecia,374115,1475397818
【板绘】古风水墨女子上色教程,绘画,1,7979,13,15,710,41,23,32,兮之伊北,31248352,1475397517
【箱子】悬疑烧脑·弗吉尼亚,单机游戏,1,627,5,3,6,4,11,0,破损箱子,126205,1475397804
龙珠Z电光火石3  特兰克斯VS格罗博士,单机游戏,1,315,1,2,3,0,12,1,不是菜鸟是才鸟,742999,1475397646
You'll Melt More! 「Hamidashi PARADISE」,音乐综合,2,151,4,5,5,3,4,0,Swaggyl1,8843258,1475397842
hd - Sad Angel (悲伤的天使),音乐综合,2,386,3,3,12,2,13,4,重拾记忆叁,486809,1475397763
Class Cast Q&A _ BBC Exclusive,影视剪辑,2,122,1,2,3,1,5,0,霸道总裁雨翼,11044845,1475397608
【Undertale】sans战模拟器,单机游戏,1,5733,64,32,98,26,3,5,風神凌,28552928,1475397627
【DOTA · TOP1】GH-GOD 8500MMR的大魔导师,电子竞技,2,4339,189,25,35,14,37,0,昵称没法起,1760676,1475397904
【张若昀】【唐山海】If I die young,影视剪辑,1,3041,30,24,122,43,13,20,金曲大白菜,5928164,1475397845
【RCG】关于 OBS-Studio 你可能不知道的一些设定,野生技术协会,1,2037,12,17,50,21,13,7,秋一たん,260634,1475397939
纸在乎你 手工折纸 收纳系列 六边形创意纸盒 【漏发】,手工,1,3660,23,16,472,31,25,18,纸在乎你-折纸,30126506,1475397945
Heartbeat,明星,1,1557,25,5,30,21,11,5,Fx组合吧StepByFx,29858680,1475397969
【半音阶口琴】初雪,演奏,1,701,1,14,14,14,11,3,第八匹狼,11158662,1475397986
哎呀起不来了，快扶朕起来！,大熊猫,2,855,2,4,7,1,4,0,周鱼的瑜,10198497,1475397968
【童年记忆】【搞笑一家人】【允静】无名指 - 沙宝亮,预告 资讯,1,1084,4,3,16,10,7,6,西柚公举傻乎乎,11450827,1475397910
放假第一天煮碗拉面吃！,美食测评,1,5497,127,41,29,8,3,0,kent香烟,33419630,1475398002
英文版『海猫鸣泣之时- 黄金梦想曲 』宣传视频,单机游戏,2,725,2,7,28,1,13,2,ldj7,136001,1475397990
最漂亮的飞行汽车，据说获批两年后美国上市，感觉好悬？,人文·历史,2,1150,14,7,5,0,3,0,Elohim666,38035990,1475398002
【婚礼表白】我愿意,日常,1,942,3,4,3,0,13,2,望着啊,13608327,1475397909
【Rahmens】采访 生肉(错词+笑场多回),搞笑,2,348,11,0,15,2,5,2,夏至温热,6295868,1475398025
【Methan+Pike】Are you with me,日常,1,7064,62,62,188,215,32,21,CarrieCooper,20100046,1475398013
【BlockB】P.O的幼稚园,明星,2,11486,450,18,596,24,24,64,百度BlockB吧,37316706,1475398043
【女神张勉】 GIVE IT ALL UP 张勉   Choreography /HELLO DANCE,街舞,1,677,0,0,7,2,11,0,HELLODANCE吾街舞,43893696,1475398059
KC解说【没啥用的红石教程】人间大炮-2.0,单机游戏,1,130,1,1,1,0,6,1,KCl-乌鸡盐,20336734,1475397972
让我们永远在一起吧，欧尼酱！,单机游戏,1,65,4,1,1,0,0,0,聪哥该摸了,26261826,1475398126
你们聚会我去干嘛，不去不去就不去,大熊猫,2,376,0,1,4,1,3,0,周鱼的瑜,10198497,1475398052
刺客列传10.1南京见面会集体坐地看视频片段【都是正脸】,明星,1,24002,107,84,599,110,26,100,花瑶翠羽还,22070074,1475397967
MAMAMOO-我偶像搞事情的打歌舞台（2）,明星,2,33436,499,45,1283,168,54,222,夜安辉色信号灯,36022417,1475398151
【Slipknot】London Astoria 2004,音乐综合,2,508,2,2,21,3,4,3,DarlingCorey,11829447,1475398154
【尚华】剑指江山,音乐综合,2,125,2,0,2,0,11,2,casrolin,33717149,1475398182
【godot游戏开发】TacticalRPG game,野生技术协会,2,1323,1,1,32,1,2,5,农民工-口述其经历,18237,1475398016
【YouTube】有多远走多远：芦芽山的传说,人文·历史,2,272,0,1,3,0,13,0,就叫ZQ好了,4032555,1475398086
萌团子从小就有打架的基因，但是长大以后就变了,大熊猫,2,680,0,1,6,0,2,0,周鱼的瑜,10198497,1475397998
奶妈又亲又抱又搂的，放开那只熊让我来！,大熊猫,2,2415,3,6,23,3,2,0,周鱼的瑜,10198497,1475398020
【游戏ED】BAD APPLE WARS 坏苹果战争,单机游戏,1,7870,19,35,386,37,25,71,月缘Witch,7283952,1475398220
【贺军翔】恶魔在身边 阿猛x齐悦cut6(2),影视剪辑,1,16841,197,2,107,6,16,11,萌君moe,1830785,1475398221
【SNH48】20161002 TeamX《十八个闪耀瞬间》公演弹幕版,音乐综合,2,1360,25,7,18,4,12,0,说了你又不做,18610929,1475398269
故梦,网络游戏,1,64,0,2,1,2,4,0,斯黎哟,17604477,1475398215
【易嘉爱】160916 SNH48 TEAM NII《专属派对》,明星,1,337,5,1,4,6,14,0,易嘉爱的制服馆,34933838,1475398259
[熏子]《美国末日》(THEN END OF US)大结局,单机游戏,1,375,0,4,1,4,6,0,CSGO岛田熏子,6438554,1475398259
【初音ミク】 再见，Lonely【NOKA】,VOCALOID·UTAU,2,3721,73,96,499,87,55,34,阿赫official,797614,1475398224
笨蛋带着他猪一样的队友去抓野猪，结果可想而知！,日常,2,1005,4,2,6,0,7,2,跟着瞎b去冒险,25283694,1475398262
【蓝瞎录】#2国庆最刺激的事就是去见炮友,日常,1,1554,20,12,4,26,4,0,NGU醋蓝,754394,1475398323
【老友记】钱德勒莫妮卡那些让人泪目的CUT混剪,影视剪辑,1,14749,120,13,355,64,54,34,wendy伟,4532908,1475398559
 【金泫雅】4Minute-Muzik时期音乐舞台,明星,2,3801,5,4,93,4,10,6,泫雅的小菠萝,33935301,1475398337
【等离子排行】盘点PM里的高人气CP，Top20（游戏向）,综合,1,115542,2185,809,1919,565,200,574,盖奇斯,16445638,1475398314
牛鹿--逃,明星,1,990,9,4,12,0,5,0,专抢大白兔奶糖,24351711,1475398522
我的4K-三里屯灯光节（小蚁4K运动相机夜间测试）,日常,1,2082,4,8,21,2,11,0,衣想天开,30079542,1475398479
snh48公演高能爆笑MC林思意表情包篇第四弹,明星,1,2134,7,5,36,4,12,7,喵殿下と临鑫辰羽,4856274,1475398553
【家庭教师】指环铭上映光阴，一切皆为珍惜之时,MAD·AMV,1,25196,731,128,1374,1310,233,125,琉璃色的枣子,2433575,1475398391
【亻男哥丿】狂怒 娱乐向游戏实况解说（一）,单机游戏,1,468,5,3,3,3,13,3,黑脸的男哥,22443979,1475398492
Luna、颂乐、Ailee、郑恩地 - 我没关系,明星,2,7534,162,30,221,9,54,19,幻城樱空释,16126080,1475398540
火辣美女1分钟换19套衣服创吉尼斯世界纪录,日常,2,21717,39,17,100,4,23,9,乐蛋ORG,14516107,1475398514
第13次 中国常州国际动漫艺术展上半场「日中Live Show」,音乐综合,2,502,18,8,31,9,19,1,羊小星,31596887,1475398471
【ニコぽん】染上你的颜色,宅舞,2,386,6,4,3,4,2,0,拿笔小新干,30929098,1475398388
【看不见的世界】因为算是作业所以不知道取什么标题会显得我高雅,影视剪辑,1,823,24,13,10,7,5,1,我没有注册这个账号,5721804,1475398393
 【紫枫堂动漫社】16级新生招新视频,电子竞技,1,163,1,9,8,8,8,0,MoscowreD,2689192,1475398535
『Signalist Stars!!』开场动画,单机游戏,2,345,0,2,34,0,1,0,ldj7,136001,1475398538
【油管】制作巨型棒棒糖（并不想吃系列）,美食制作,2,73594,892,116,507,92,88,23,卧和俩,12963278,1475398398
9.30杭州演唱会银海,明星,2,1361,7,2,15,0,8,1,酷bro的绿袜,28690317,1475398517
【Madeyewlook】［弗兰肯斯坦］人造人怪物 化妆教程！［2016万圣节特辑系列］（人体彩绘）,美妆,2,841,2,2,24,2,18,0,KouTaishi,8846866,1475398640
SMEB世界赛最完美的雷霆风暴 - ROX VS G2 2016 World Championship,电子竞技,2,1371,2,2,7,0,19,0,ImXiaoCha,40046110,1475398969
日常投食流浪猫,喵星人,1,126,2,2,1,7,9,4,饭团の猫,366956,1475398684
【KOFM SN】金家藩的正义之道,Mugen,1,527,2,1,3,0,2,0,武圣拳尊,10293554,1475398810
新手玻片弓试射【40磅】,野生技术协会,1,2794,7,15,2,0,6,2,雪霁菌,15391072,1475398792
地下停车场里拍摄到的鬼魂,日常,2,395,3,2,1,0,5,1,不可思议学,14875420,1475398883
【優津w】活动小丑（英文版）,翻唱,1,139,0,9,7,6,6,0,合华優津w,10048293,1475398752
双马尾麻花辫 Double Knotted Braids - Cute Girls Hairstyles,美妆,2,1540,4,4,79,3,16,7,栗特vv,19900013,1475398887
家里养着高2.7米重1200多斤的巨熊是种怎样的体验？,野生动物,2,137562,798,189,1326,114,267,226,乐蛋ORG,14516107,1475398963
【寅子·斗鱼直播录像】（2）9月30日 ABC最后一战 火箭总冠军之路 NBA2K17,单机游戏,1,12535,13,3,16,10,18,5,HELO直播,8985593,1475398618
【惠若琪】2012年奥运背后的故事：惠爸惠妈讲述女儿成长历程,运动,2,12525,29,3,129,9,18,18,MKAH_2016,13397614,1475398853
为薛的视频剪辑处女作（by lze卓尔）,明星,1,1283,13,5,34,14,13,3,lze卓尔,22194212,1475398990
【执事瞎科普】那些我们读错的字词,日常,1,550,6,11,9,32,18,6,痴汉忠犬殺丶執事,2283226,1475399299
【TAC字幕组】MUSIC STATION 160729 滨崎步cut 中日双语字幕,音乐综合,2,3021,75,8,48,16,19,15,滨崎咸鱼汉化组,12489753,1475399291
科普军事：稀有物质‘氚’自然界约有2千克,社科人文,2,1104,18,1,13,6,17,3,會员专享,293167,1475399137
深圳国际电玩节 GNZ48 cut 20161002,明星,2,2409,41,13,23,7,13,2,寒影AkiNa,1315101,1475399023
【安利向】【金光布袋戏全系列剪辑】等待良人归来那一刻,影视剪辑,1,1670,9,17,52,62,33,8,不才劣生,36471,1475399326
【陆花】污·双张陆花嘿嘿嘿（又名陆小鸡减肥记）,影视剪辑,1,2909,78,35,119,74,44,11,鹿慕_Anthony,22832170,1475399315
孔令辉  克罗地亚狂想曲,运动,1,29355,387,117,959,513,201,62,墨汐语,24949231,1475399237
日本恐怖灵异视频合集,日常,2,3869,170,15,31,1,26,4,不可思议学,14875420,1475399048
我房間裡有雲!DIY自製超大雲朵燈,日常,1,1536,7,5,45,7,18,5,麻了胳臂,10157756,1475399313
fate/命运战斗之夜/燃向/吹雪,MAD·AMV,1,372,13,3,5,1,10,0,特别方的那个方方,11370203,1475399071
【米糕×茗音】极乐净土（国庆还在跳舞  花絮神经慎入）,宅舞,1,409186,2647,1124,9236,8546,1691,460,动词大茗音,3250057,1475399373
可爱耐久I wanna get lively,单机游戏,1,83,0,1,2,0,1,2,智乃cino,41900862,1475399460
【Etho】Sky Factory 42 Straws Suck!( 用吸管吸! ),单机游戏,2,41,0,0,1,0,8,1,不等边三角,904924,1475399357
洛克人Zero4实况EP.1传说的再续,单机游戏,1,217,0,2,3,4,14,0,超级无敌70,42293491,1475399411
【国庆快乐！！】国家运动员群像 centuries,运动,1,485,10,13,20,39,11,3,in_kowl,11282960,1475399458
吃播 结尾帅哥彩蛋【超多北京菜】第二十六次 吃了好多好吃的 北京排队餐厅局气,美食测评,1,1382,6,8,6,2,15,1,美食课代表陈佳佳,23145204,1475399672
[喂狗组] 女神异闻录5 全中文剧情解说-Part8 游戏进度4月份22~27日,单机游戏,1,23097,1346,117,138,741,14,37,VirgooTeam,16693558,1475399495
【郑号锡】欲锡上线 慎点 请在家长陪同下观看,明星,1,28921,373,77,2008,240,152,234,x纪田梨衣,10968187,1475399634
【百度李夏怡吧】130414 人氣歌謠 李夏怡 - ROSE (Feat.CL)_高清,音乐综合,2,757,1,0,3,0,11,0,世界弹珍珍珍可爱,15199694,1475399695
游戏制作：如何做一张炉石传说的卡背,野生技术协会,1,586,3,5,5,8,12,3,像素魔力,6071334,1475399519
【防弹少年团】WINGS Remix7.0（专辑试听）,明星,1,5867,55,29,336,256,55,16,Sumin寸雨,32304279,1475399614
【艾森实况】青铜实力王者心 第二期 每一个青铜都愿意努力,网络游戏,1,39,1,1,1,2,6,0,Aloha艾森,11816072,1475399581
【昆明某高校实验班】极乐净土,宅舞,1,23723,787,239,346,874,456,25,宇宙第一攻的李木秋,10927657,1475399589
如何将玻璃罐头改造成四种实用的日用品容器,手工,2,1871,4,5,74,0,12,0,乐蛋ORG,14516107,1475399499
【 FC Bayern München 】会玩！比达尔训练场逆天脚法负角度破门,运动,2,290,1,1,1,1,12,0,Azzurripunk,28746622,1475399515
 异形隔离P4 迎接恐惧吧(GAME攻略之神),单机游戏,1,470,8,1,3,0,1,1,账号已注销27656,43993537,1475399396
张艺兴 蒙眼 SOLO,明星,1,2250,5,2,94,8,39,12,Lan不忘初兴,8368629,1475399515
iFhone8 广告泄露版,搞笑,2,583,10,2,9,3,12,1,Jane和Seyren,207829,1475399572
【八月看大片】经典恐怖丛书改变《鸡皮疙瘩》你敢看吗？,影视杂谈,1,25638,96,32,85,86,18,8,八月看大片,41380005,1475399684
【凶恶向MUGEN】不是每一个隔离组都是最上EX15,Mugen,1,1145,8,16,5,0,6,5,黑丝鬼人正邪鵺,104458,1475399510
【临风车手第二季】第七集：极腐银行（下）,单机游戏,1,160,1,0,1,0,5,0,临风而笑,18160065,1475399483
【3D音效】里约奥运会【请戴耳机收听】【孙杨】【宁泽涛】【张继科】【马龙】【傅园慧】,其他,1,12829,400,56,570,127,45,6,张也变,8827979,1475399582
20161001_体坛风云会_星耀里约_胖球队PART,运动,1,3770,68,8,148,3,11,1,叫我抖抖sama,44314771,1475399538
【乐正绫翻唱】莫斯科郊外的晚上,VOCALOID·UTAU,1,243,1,5,4,1,18,0,雨★翼,23476461,1475399405
《那年那兔那些事儿》第三季片尾曲《飞——致我们的星辰大海》,社科人文,1,199447,1143,210,3894,1737,851,2445,某壮QwQ,10702972,1475399666
 【C90/GAL】「Wizards Complex」OP&ED专辑,音乐综合,2,565,0,4,59,5,9,1,丿BCZ,5551,1475399622
snh48公演高能爆笑MC赵粤表情包篇第五弹,明星,1,4385,12,5,78,7,6,15,喵殿下と临鑫辰羽,4856274,1475399650
【国庆特别篇】植物大战僵尸第二季回归 P1 花式吐槽更改内容！！！《mc大战僵尸》,单机游戏,1,184,2,0,0,1,9,0,Game-牛小排杀手,35673750,1475399702
MBC音乐中心官方Cheer Up Focus合集,明星,2,713,2,1,24,0,3,0,12458555,25989893,1475399637
I LOOK SO DIFFERENT! [Les] Living Rosa,日常,2,1583,53,1,8,5,3,14,HopeSC,24101587,1475399530
sick on Monday.jpg,音MAD,1,616,1,25,8,2,7,2,Dleshers沣,4258698,1475399664
古原争霸之【霹雳爱吐槽】第12期（欢送完结，喜迎新篇）,影视杂谈,1,2081,74,13,14,24,5,4,一叶莲华心自清,2796453,1475400542
【沙掌柜】我的鸟在韩服也很强呢！,电子竞技,1,537,45,20,1,13,1,1,粗眉毛沙掌柜,5021655,1475400587
One direction.jpg,明星,1,201,0,3,3,1,0,0,别多愁善感啦,4810022,1475400734
【特摄杂谈】第一期  奥特曼，不是神啊,特摄,1,4008,16,49,77,99,26,44,闲闲的闲人,18778990,1475400662
宇宙少女 161002 Section TV演艺通信 程潇采访CUT 无字,明星,2,9907,232,25,109,12,8,12,柳黯风残月,34841750,1475400765
pony秋冬迷人酒红色妆容,美妆,1,55092,207,20,2580,79,223,233,烤洋芋好好吃,19750617,1475400577
母鸡半成品幽魂对比成品异化,网络游戏,1,262,2,0,2,4,5,0,岁月下的亡灵,12153728,1475400744
（动手向）制作航模遥控器,野生技术协会,1,8379,46,24,154,19,18,31,千本櫻花,15350524,1475400750
【NU'EST】 - Love Paint (Every Afternoon)【mv版】,明星,2,1179,11,3,45,11,41,5,花锦满如旧,3023482,1475400565
《Dylan》口袋妖怪y（3）艰难的道馆第一战,单机游戏,1,109,5,0,2,2,2,0,Dylanber,8602471,1475400751
守望先锋猎空一秒瞬间炸三杀,电子竞技,1,307,0,9,1,2,6,0,宇少灬爺,43144333,1475400765
【怀帝本纪·国庆发刀特辑】伏缙 有敌相惜（霍建华x胡歌）,影视剪辑,1,1875,20,24,48,51,19,37,热心市民老清清,12943806,1475400562
【易烊千玺】代号1128（20）（自制剧情向，连载中......）,明星,1,155,1,2,6,3,1,0,小丛小雪,31459507,1475400604
【那朵花/催泪向】请再次和我携手,MAD·AMV,1,344,12,10,9,10,18,2,水无月浅梦ャ,12306119,1475400851
死灵108秒暴走足部,网络游戏,1,746,3,2,2,2,6,0,№号被,261735,1475400552
S-[GOBAEK] 2015 CALENDAR STARRY LIGHT DVD PREVIEW,明星,2,122,1,0,3,1,8,0,边伯贤bbhpcy,35048072,1475400871
这是竞技场?-2,网络游戏,1,31,0,0,4,2,3,0,南琴忆鸟自知,7267961,1475400764
【东方非想天则】现象的日常 第二期,单机游戏,1,126,2,6,4,4,2,1,现象阿斯克,5722587,1475400804
【保卫萝卜3】公园第36关,网络游戏,1,200,0,1,1,0,3,0,农夫与熊,28508143,1475400811
160930 吴世勋 EXO三巡杭州场,明星,2,723,1,0,39,2,15,6,bili_44968504,44968504,1475400836
"DOTA2RPG（乱战先锋，IMBA10V10,烽火王者狼烟）",电子竞技,1,1009,24,2,1,3,2,1,陈小学数学,4833705,1475400594
麦克雷自录,电子竞技,1,105,0,0,1,0,0,0,Me小枫,20173961,1475400753
【战舰世界】境界的日常娱乐解说第四十九期-藏王-刷18技能,网络游戏,1,349,3,13,1,10,1,1,境界线上的猫,811677,1475400586
【刺客列传】四国封后大典系列,影视剪辑,1,104707,3035,258,3701,766,327,325,做人戬杰一点,13242202,1475400820
当镜音【恶之召使】遇上【flower dance】,音乐综合,1,1130,18,5,61,30,20,9,生吃丽塔,29106806,1475400663
