title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【最终幻想Mobius】猫耳梅亚Boost大召唤池6连,网络游戏,1,215,1,0,4,0,5,1,bx293a,801823,1475927142
【双生】敢爱不能,MAD·AMV,1,1669,7,15,43,6,18,18,怪咖之物,19114346,1475927124
杨宗保与穆桂英《爱情最美好的样子》（相思泪）,影视剪辑,1,6183,41,13,98,37,22,30,小字鲸鲸,31107472,1475927092
【钤离】四美相聚22_2cut,影视剪辑,1,660,9,0,17,0,9,9,甜摩卡,19412173,1475927121
【sunbla】I wanna be the Gear girl -BIOLOID-,单机游戏,2,88,0,1,2,0,1,1,你谁啊嗷,925984,1475927164
【RA3】一些奇奇怪怪的mod和实验,单机游戏,1,566,23,4,6,6,9,0,乌轲杯,9983368,1475926981
【HaNi】短发时期《L.I.E》个人focus合集（官方+饭拍）,明星,2,1255,1,1,74,2,14,0,KTV选手日常,3446222,1475926984
《侠客风云传》（侠风真人cos群像）,影视剪辑,1,16861,216,93,603,528,170,140,一事无成,425147,1475927050
（已修复！）【条码试玩】最强职业 一拳一个-streets of rogue（地痞街区）,单机游戏,1,931,5,7,4,5,4,2,萌萌哒的条码,13164715,1475927198
熊梓淇 - 月光诀（刺客列传）,影视剪辑,1,609,0,2,17,3,19,3,小小鱼沉,29223910,1475927147
【EndlessJ字幕组】新知识阶级 长野博cut合集,综艺,2,1131,38,12,110,23,5,6,renya,362547,1475926985
【sunbla】I wanna be your best friend -Best FriendS-,单机游戏,2,50,0,0,1,0,1,0,你谁啊嗷,925984,1475927169
还是暴击流的奥巴马_(:3 」∠)_,电子竞技,1,280,0,6,1,0,8,0,子牙古,2780499,1475926881
美妆时尚博主游上海（油管4万观看）,社科人文,2,0,0,0,1,0,3,0,Shakespearer,4663125,1475926996
DIY CHARCOAL GLUE FACE MASK FAIL - Hannah Hart,日常,2,48,1,0,1,0,9,1,janoskiansian,7175731,1475927145
LOL坑爹碉堡集锦：纳尔神级大招壁咚五人,电子竞技,1,155638,676,574,130,1017,61,16,靠脸吃饭的徐大王,16794231,1475927208
何祚欢湖北评书煨汤,搞笑,1,2861,4,5,47,16,51,25,柯南道尔,1853861,1475927223
【大宝剑联盟】作死大前辈hikakin 用大量的惨叫鸡来提神！,搞笑,2,18358,246,78,82,38,11,3,大宝剑联盟,429251,1475927270
【10月】冰上的尤里 02 預告,资讯,2,7191,2,6,31,3,5,2,TOMO0410,23977577,1475927342
3.01-Abed DOTA2 小鱼人 斯拉克 第一视角,电子竞技,2,182,7,2,3,0,3,0,ATMHRC,30976514,1475927225
【Fate/Grand Order】铸造史诗，迈向第七圣杯,MAD·AMV,1,72850,210,306,2878,1169,259,66,夕顏紫,426615,1475927270
【EXO】161008  DMC Festival MAMA,明星,2,7525,83,20,233,2,22,15,Hereiam88,15562184,1475927206
行行出状元！别不服，搬砖也能这么牛！,搞笑,1,92,0,1,1,0,2,0,六秒笑喷,39785196,1475927216
【歆空】章er关于安检的二三事,手工,1,245,4,10,4,11,5,1,今天也是一只咕咕,12933888,1475927282
we ain't ever getting older,明星,1,627,14,7,14,18,5,6,厌游人,2284136,1475927341
何祚欢湖北评书军师府诸葛点兵,搞笑,1,706,4,2,17,8,17,6,柯南道尔,1853861,1475927299
【MIR】161001慈善活动OT小视频合集,明星,2,1954,19,5,75,7,7,0,漂酿宝贝PP仔,9848164,1475927287
【Mango Tubing】10件girl们化妆糟心的事儿,美妆,2,1962,25,9,23,2,3,0,Henggrea,6788215,1475927238
【FATE/燃向】为了圣杯！！！,MAD·AMV,1,1919,15,9,65,27,10,3,LZ泽沙,36209780,1475927227
俄罗斯军事体验类栏目《武器试验场》（Полигон）精选,社科人文,2,2590,2,2,112,4,12,12,北天一云,14082017,1475927293
300英雄单排打野小悟空,电子竞技,1,202,5,1,1,0,4,0,螃蟹の暗暗,16507857,1475927291
【排行向】Fate TV音乐排行TOP10,综合,1,1084,21,7,34,29,2,5,Ned__,13864721,1475927283
男友要找正经的，毕竟手指不靠谱.,搞笑,1,30,0,0,1,0,4,0,六秒笑喷,39785196,1475927280
【英文解说】【Twitch实时评论】【APAC Rogue*SKG】守望先锋APAC Set1,电子竞技,2,145,3,0,1,0,1,0,Keyser_Soze,10628177,1475927296
老司机，我看你不只是想上天！,搞笑,1,73,0,0,1,0,1,0,六秒笑喷,39785196,1475927247
2016百威风暴电音节北京站（我与基友的一天）后面有现场视频,电音,1,891,0,4,5,0,19,1,斯基兔兔,21447644,1475927291
异形隔离第十五期（GAME攻略之神）,单机游戏,1,121,4,0,2,1,5,1,账号已注销27656,43993537,1475927282
 【游戏王YGOPRO】新规狱火机,桌游棋牌,2,3003,34,7,49,15,7,0,矢魂不噬魂,6942057,1475927470
无能老公碰上全能邻居，有戏看！,搞笑,1,60,0,0,1,0,10,0,六秒笑喷,39785196,1475927468
150919 melody forest camp公演演唱《第一次离别的夜晚》,明星,2,3,0,0,1,0,0,0,某闲散人类,8941241,1475927505
何祚欢湖北评书湖北方言研究,搞笑,1,7398,255,21,221,114,340,125,柯南道尔,1853861,1475927435
狐妖小红娘-惊鸿一面,国产原创相关,1,741,8,1,10,3,3,1,纱扬娜拉,10678414,1475927241
【 John Cho】One Thing,明星,2,418,7,2,18,4,5,1,carolineLU,1312632,1475927302
【两只】MC-神秘与拔刀-第4集,单机游戏,1,173,2,7,2,4,4,3,两只脚走路,543438,1475927492
Exposing Our Personal Facebooks - MARCUS BUTLER,日常,2,56,0,0,1,1,0,0,janoskiansian,7175731,1475927467
【航鑫】我好像在哪见过你,明星,1,1174,20,6,55,11,17,11,鬼茻,675428,1475927439
何祚欢 小段,搞笑,1,1072,4,3,32,9,21,15,柯南道尔,1853861,1475927504
11荒古艾格尼斯手残党的初体验,网络游戏,1,41,0,1,1,4,1,0,man_solver,1818398,1475927482
【基德频道】忍者一大堆，帅气没几个！胧村正妖刀传-百姬传09,单机游戏,1,29,0,0,2,0,5,0,JIDEKIDBOY,6713785,1475927518
【熟肉】毛衣品酒 #11“一起去酒铺吧！在酒铺了解更多的酒”,官方延伸,2,10681,570,135,351,452,39,41,拉面套餐,411462,1475927500
在太鼓达人上遇到了超喜欢的曲子！2p彩蛋，教我剪辑的善良的“黑客”~,音游,1,904,1,21,4,2,6,0,黑猫开箱,3022403,1475927556
51電視金鐘 5566開場 我難過 cut,综艺,1,25183,432,34,173,49,57,67,小錐,2162163,1475927548
何祚欢 湖北评书-弹子,搞笑,1,684,0,0,2,0,14,4,柯南道尔,1853861,1475927551
 【1月】小魔女学园 TV动画PV,资讯,2,7395,48,108,129,76,54,3,Touwa_Erio,234537,1475927525
【万圣节福利】怎样制作烟雾南瓜灯？#IKE字幕组,手工,2,1942,26,8,150,18,18,1,IKE字幕组,2889780,1475927348
【GFriend】161008女友们表演前辈KARA的《Mr.》,明星,2,29247,166,41,216,21,21,31,無结局的等待,13380086,1475927360
何祚欢湖北评书火烧博望坡,搞笑,1,748,0,5,14,0,14,6,柯南道尔,1853861,1475927387
梦100古雷西亚双觉剧情,手机游戏,1,3319,66,12,121,22,15,19,病娇兔子属性攻,5742053,1475927380
金鐘紅毯 楚妍最耀眼,明星,2,7644,48,5,152,12,15,19,溺愛三歲半,30555667,1475927424
唐僧出租屋浴室内洗澡，被装摄像头偷拍,搞笑,1,78,0,1,1,0,11,0,六秒笑喷,39785196,1475927345
马龙，字可能。,运动,1,719,80,11,34,10,8,0,中文ZW,1996584,1475927382
爱笑的Kimi乔任梁,明星,1,561,0,1,13,3,11,4,Valentine-Cheryl,19938310,1475927368
【明月天涯】毁歌翻唱,翻唱,1,287,10,2,4,5,11,2,小美美筱爱,20804358,1475927475
【东方改编曲】ナズ×にと×りん / 芥川龙之介的河童＆小小的贤将,音乐综合,2,355,1,2,15,3,10,1,HorikawaRaiko,2121163,1475927476
【60秒思维大冒险】祖父悖论 @靛蓝字幕组,社科人文,2,37527,94,160,519,100,70,19,靛蓝字幕组,4612929,1475927466
【tool-assisted】I wanna death the tool,单机游戏,2,45,0,0,1,0,4,0,你谁啊嗷,925984,1475927390
150919 melody forest camp公演演唱自作曲《bad day》,明星,2,0,0,0,0,0,0,0,某闲散人类,8941241,1475927411
点亮福利，TD和SPG还有黑枪手们准备好了吗,网络游戏,1,31,0,0,1,0,4,0,leoleeyana,4652742,1475927411
风暴英雄艺术总监手绘剑圣（完整版）,电子竞技,1,17570,378,138,376,227,76,12,网易暴雪游戏视频,2929048,1475927418
【自制】撸（喵）过度的后果,喵星人,1,487,0,5,2,10,3,4,宅番茄,11586568,1475927395
唐僧告诉大家：女生如何委婉拒绝男生表白？,搞笑,1,0,0,0,1,0,2,0,六秒笑喷,39785196,1475927428
奥特曼经典语录（盖亚1）,特摄,1,228,0,1,11,2,3,4,矢的猛讲师,19490122,1475927412
深情触摸之试韩服,影视剪辑,1,25851,7,0,10,0,7,2,攻受TP,16123648,1475927435
掠食者-蛮牙利齿,社会·美食·旅行,2,4548,4,2,59,2,12,9,远东北亚巨虎,28273053,1475927429
【GOT7】成员个人diss爆笑cut~,明星,1,106442,2385,110,7020,354,206,635,暮暖Maureen,27236370,1475927438
【黑乐谱】BattleAgainstATrueHero {两个版本混合},音乐综合,1,1310,14,8,38,13,5,1,26Lin_Lucky,11389440,1475927466
R6 record#-4【Past time2,网络游戏,1,236,3,14,1,22,14,0,DavidZAHNG,17405031,1475927552
【油管搬运】战斗民族的军队：毛熊军队,社科人文,2,2396,53,35,55,9,15,0,引火虫,693840,1475927414
【英雄联盟】星之守护者：熠（日语版）,音乐综合,2,10259,31,14,80,12,61,9,橙墨月,2296186,1475927549
LOL全英雄剪辑『Visions』,GMV,1,876,6,3,6,12,6,3,Trubass,8000880,1475927557
凡瑶诛仙【青云渡红尘】,影视剪辑,1,741,3,1,11,1,10,0,公子烈如阳,11367870,1475927519
【大熊猫】不想上班的滚滚，不是好吃货,大熊猫,2,22723,385,35,134,20,33,0,圖書管員,11505996,1475927748
【胡晓慧】【BEJ48】小偶像蠢萌直播丢自行车,明星,2,1986,37,9,66,10,18,23,SNH48-胡晓慧应援会,45325761,1475927889
魔剑试玩,网络游戏,1,358,0,3,1,4,9,0,猛坤王,11459805,1475927835
【王源】你曾是少年,明星,1,7873,110,24,386,125,41,351,王源后援会官博,6716659,1475927873
刺客信条大革命第十七期,单机游戏,1,38,0,0,1,1,0,0,w79662970,38876636,1475927911
《怪物猎人物语》开荒实况全程视频（至DLC双塔）,单机游戏,1,84097,1033,168,671,399,62,414,飛鳥Asuka,13602,1475927661
【混剪】让梦冬眠,影视剪辑,1,2221,22,9,70,45,18,20,梁良,8853505,1475927597
【张杰】Remember the Name,明星,1,662,22,3,27,6,6,5,时光拾年顾念西,11301783,1475927774
蜜汁披萨店的老板,单机游戏,1,51,0,0,1,0,2,0,菜到不行的冬天,47211790,1475927695
【日常】一分钟学美食~（太妃苹果面包布丁等）~161008,美食制作,2,577,0,0,29,2,2,0,东野圭吾,257004,1475927691
奥特曼经典语录（盖亚2）,特摄,1,153,0,0,9,1,14,3,矢的猛讲师,19490122,1475927612
【合集】Alissa Violet Snapchat Story,搞笑,2,6429,5,9,127,14,12,2,哩砸503,10542176,1475927566
【幻游jinx】LOL:审判天使 凯尔（手绘临摹）,绘画,1,4574,36,52,86,96,23,15,幻游JinX,11561259,1475927806
【吴映洁】鬼鬼 金钟奖 走紅毯視頻,明星,2,2051,6,5,14,3,7,1,叫我文家卫,2387340,1475927814
Frozen Extravaganza ft. Kristen Bell & Idina Menz--TYLER,日常,2,86,3,1,6,0,4,0,janoskiansian,7175731,1475927736
【灵契】【MAD】光的讯号,MAD·AMV,1,917,0,3,5,4,6,2,白上虛KW,8048741,1475927830
养命的儿子,搞笑,1,653,0,1,11,0,10,6,柯南道尔,1853861,1475927831
【安染×biin】神的随波逐流,宅舞,1,1744,36,86,26,49,24,1,_布丁biin-,541486,1475927635
【听感测试】索尼ZX1/A25 听感对比,摄影摄像,1,9698,76,55,86,41,31,22,谢立顿,1833202,1475927860
【预告】The Monster Official Trailer 1 (2016) - Zoe Kazan Movie,影视剪辑,2,100,0,0,1,0,1,0,tibette07,11777585,1475927624
【金希澈】【防彈少年團】希澈跳孩子們的 I NEED U 啊哈哈哈~,明星,2,320282,158,91,1855,37,98,481,SakuraPeach_,3064044,1475927823
【封印者】萌新vs渣机像素火海,网络游戏,1,42,0,7,1,0,1,0,血尾葵,3612163,1475927755
掠食者-大猫寻踪,人文·历史,2,1163,10,2,37,0,15,2,远东北亚巨虎,28273053,1475927840
【自制 中意字幕】意大利热片《熟男，我爱你》主题曲 抱歉我称你为我的爱 官方MV,预告 资讯,2,2201,0,1,33,3,14,6,dva,7309168,1475927723
逃生2试玩实录:原谅我是怂逼,单机游戏,1,62,0,0,0,0,6,0,毛熊110,10053351,1475927963
如何在浴室做早餐？全程脑洞大开！@油兔不二字幕组,美食制作,2,27343,374,133,254,59,55,0,油兔不二字幕组,15967711,1475927762
RWBY白色Weiss角色SOLO秀Mirror【自制字幕】,综合,2,6885,17,9,333,54,120,115,merely尘埃,34609713,1475927672
【麻雀 | 深海】【陈深x唐山海】【深海cp】爱的魔法【撒糖向】,影视剪辑,1,2532,21,3,85,18,21,10,云朵飘着羊毛,3833825,1475927634
梦100sp古雷西亚双觉剧情,手机游戏,1,2738,34,8,132,24,11,10,病娇兔子属性攻,5742053,1475927609
【预告】Keeping Up With the Joneses - 'Your Wife' Clip [HD],影视剪辑,2,298,0,2,1,0,3,0,tibette07,11777585,1475927899
莎木 第一章 横须贺 第五期,单机游戏,1,187,1,6,4,10,2,1,暴君T100,89543,1475927727
尽付流年 ——【逆水长歌】仙剑四cos广播剧ED,翻唱,1,266,0,2,2,0,14,2,潇声逸影,5474428,1475927681
【OT】炳林小朋友秘技-得一打包术,明星,2,6345,44,12,153,14,15,1,漂酿宝贝PP仔,9848164,1475927656
【鞠婧祎】mc中的三岁鞠,明星,1,19639,97,24,525,110,45,291,正义即是我鞠,12551282,1475927890
【歼―10B】太行助力起飞,社科人文,2,14920,161,74,81,10,13,13,科京同志1,38268567,1475927805
传说中的神户牛mouriya｛关西樱花酱带你游日本｝,美食侦探,1,1253,4,1,8,2,12,0,Shiya在日本,16014237,1475927835
161008 Girls Award 2016 乃木坂46 成员服装介绍,服饰,1,518,5,3,16,0,0,0,上村夜楓,2349454,1475927736
梦100林双觉剧情,手机游戏,1,1477,8,19,88,7,6,4,病娇兔子属性攻,5742053,1475927612
何祚欢 湖北评书,搞笑,1,591,0,1,4,0,5,4,柯南道尔,1853861,1475927632
@爱豆陪看@当老羊遇上水妹-爱抖露陪你看battlerite战斗仪式战争仪式-我想天天来一发04-【斯基大叔的杂货店】,网络游戏,1,169,1,2,1,1,5,0,佬斯基的日常,13769759,1475927712
【守望先锋】领略可怕的地图规模！修复空气墙后沃斯卡亚工业区飞出地图外教程！,电子竞技,1,14816,237,71,317,282,129,3,RealLightYe,11042652,1475927686
【Super Girls】镁光灯下,音乐综合,2,373,0,0,9,1,3,2,幻影如噬,47639699,1475927951
鬼泣4SE 请叫我路西法,单机游戏,1,716,0,2,2,2,10,2,优昙华院零仙,10071540,1475927647
"【战舰少女R】二周年活动E1-E5咸鱼之旅+E3,E4灵魂画风",网络游戏,1,103,2,2,1,0,3,0,一辆win10自行车,5834833,1475927902
【超级五大只】lion heart（狮子心）---少女时代 翻跳,明星舞蹈,1,4465,18,4,28,10,35,9,超级大大大大大只,46774273,1475927952
【泰国】【 THE FACE THAILAND】【第一季】【EP02~EP13END】【 泰语无字】,综艺,2,9321,13,2,104,2,15,8,ShineW喜欢番茄炒蛋,5989193,1475927664
自制|给噗噗的三明治指南：布里甜梨三明治,美食制作,1,324,7,69,14,22,4,0,流水冰糖苏,345200,1475928276
【灵乱】我的世界模组介绍-四叶草与玉米：模仿籽岷真难！！（Minecraft）,单机游戏,1,309,0,1,2,0,2,4,灵乱袁大林,12356749,1475928383
【白菜】东风志,翻唱,1,14138,116,103,88,101,17,1,魔法白菜,13386528,1475928143
【微电影乱入】【不跟随】赤练个人角色视频,综合,1,254,4,1,4,6,13,3,榴莲Ya榴莲,9048469,1475928146
【视频合成】感谢陪伴我曾经一路走来的朋友,日常,1,109,0,0,1,4,6,0,Strong丶霸狼,7740688,1475928135
夹克~最现秋日街头范,服饰,1,772,1,5,6,3,6,0,叁文鱼,15268338,1475928131
英雄联盟魔法少女日语宣传曲主题曲 Endless Starlight,音乐综合,2,4889,5,6,36,11,16,2,夏有木木,6480641,1475928129
【柯基软糖的日常】打瞌睡的软糖,汪星人,1,1120,5,7,8,10,11,0,palebutterfly,9303252,1475928233
全程咸鱼只要能满血黑就挺好，稳定收入,网络游戏,1,14,1,7,1,1,1,0,leoleeyana,4652742,1475928151
TK from 凛冽時雨 3rd专辑「white noise」,音乐综合,2,1135,2,15,44,17,4,6,Aphrodite蕾,14145451,1475928163
（MyCosRomance) 9月爱用品分享，衣服鞋子彩妆护肤,美妆,1,312,0,1,2,0,3,0,MyCosRomance,10680441,1475927983
张艺兴/如果我早知我会这么爱你，当初我一定会对你一见钟情/,明星,1,589,8,1,12,2,5,0,AMANDA_L,47632199,1475928137
HOW TO KISS IN PUBLIC - CASPAR LEE,搞笑,2,111,0,0,1,0,4,0,janoskiansian,7175731,1475928231
161008 - 邱贻可 映客直播,运动,1,16958,2386,97,436,88,28,3,脑洞滞销c3,592959,1475928010
【SNH48】爱到累了,明星,2,8431,49,15,174,10,46,34,乔木r1,2429085,1475928038
"惊人的烹饪技巧！街头海鲜美食, 看的我好饿！【第15期】",美食侦探,2,140661,1649,141,987,148,142,3,小姐请你给我爱,13179209,1475928194
女人俱乐部- M Club 少女：陈滢 Jeannie,明星,2,2858,4,1,40,2,13,11,inkey_,1756921,1475928191
消灭都市-心理実験/side-B,手机游戏,1,248,0,6,2,0,9,0,暧狐狸,3500209,1475928119
谁说足球场一定得是长方形？,短片,2,2189,8,7,42,15,27,1,东野圭吾,257004,1475928209
【CPP字幕组】【奥特曼乐园舞台剧】【你所选择的道路】,特摄,2,31906,1321,62,1256,94,79,494,高橋紹運,7133898,1475928041
【慕容离】遥望故土回忆发小cut,影视剪辑,1,753,2,0,23,2,11,7,甜摩卡,19412173,1475928097
【Lovelyz】161007 [1cm CAM] 明恩的一天 VER.01  驴肉火烧Pro中字,明星,2,678,7,3,24,3,6,4,瓦妮缇,383174,1475928220
【abu】碧奇公主：“最近我家马里奥有点怪”#4【生】,单机游戏,2,14932,109,9,173,12,23,52,wsdbdddd,2628350,1475928216
【ＴＶＢＳ歡樂台】「食尚玩家」２０１１０９１３〔中語發音、白底粗體大字幕〕,综艺,2,295,0,0,10,1,12,1,趴趴熊喝抹茶,1521081,1475928171
防弹少年团我真的不磕cp的--国民cut,明星,2,1674,26,11,95,6,15,1,甜蒸果的小兔牙,7137466,1475928352
【逝海】永远消失的幻想乡 自机们都在欺负大小姐啦,单机游戏,1,416,4,2,5,4,5,2,逝海,19002124,1475928330
基努里维斯新片《疾速特攻》曝预告 里维斯《疾速追杀》后回归 热血杀戮一触即发,影视杂谈,2,341,0,0,0,1,3,0,dbdzed123,11220344,1475928339
【本家争霸赛】中华铄金娘【熊子】,翻唱,1,16450,248,192,724,1036,71,176,奶油熊子炖菜,1701570,1475928248
[161008直播重播]夜啼填坑...吐槽不断~最后还卡了智障般BUG【夜猫解说】,单机游戏,1,66,0,0,2,0,4,0,此喵不吃鱼丿夜猫,3037562,1475928369
《我的圣途》定档11月3日  “为了圣途”开篇花絮曝光,预告 资讯,1,57,0,0,1,0,1,0,影剧探秘,27345059,1475928325
搬运|Minecraft|延时摄影|Radiator Springs [Cars] - By Edoudou14,单机游戏,2,632,5,10,7,3,14,2,流水冰糖苏,345200,1475928342
《金矿》新预告马修颠覆形象 倾家荡产勘探金矿 展现人生大起大落,影视剪辑,2,174,0,1,4,0,4,0,dbdzed123,11220344,1475928442
Korean TV Commercials - Twice CF Compilation 2016 #1,日常,2,309,3,1,6,0,5,0,旋风车,4725189,1475928245
【ChicChicy中字】BTS 'WINGS' Comeback Trailer - Boy Meets Evil,明星,2,10189,119,26,604,102,142,29,ChicChicy,7786114,1475928436
【GOT7】GOT2DAY搞两天 2016 第六篇:牵绊(金有谦/Bambam)中字,明星,2,14604,289,37,256,13,26,6,一枚搞基的迷妹,12334918,1475928416
[3D环绕】可塑性回忆，艾拉，祝你能和重要的人有一天能够再次相遇！,音乐综合,1,748,5,6,14,12,15,4,二仔君,22637487,1475928335
女人俱乐部- M Club 少女：吴嘉熙 Cheronna,明星,2,612,1,0,9,0,11,0,inkey_,1756921,1475928410
【钤离】公孙关心阿离23_2cut,影视剪辑,1,1414,6,3,31,3,11,11,甜摩卡,19412173,1475928391
SHINEE  – U NEED ME Lyrics (Color Coded-ENG-ROM-HAN),明星,2,328,1,1,11,0,3,2,Fairyland蕊,10178499,1475928420
【SGstyle】Selena Gomez Reveals Bodyshaming Struggles（2015）,明星,2,567,0,0,11,1,14,0,SGstyle,22963183,1475928272
JOE & CASPAR HIT THE ROAD USA - OFFICIAL TRAILER,日常,2,70,0,0,2,0,6,0,janoskiansian,7175731,1475928425
我的世界感动中国十大经典建筑！,单机游戏,1,1886,5,7,9,8,11,29,嘴里塞了大徐的小徐,33104517,1475928438
【中字】自动变速箱AT工作原理,科学科普,2,69322,195,70,2805,199,523,670,min518,26963031,1475928092
【PJD FT】坎特雷拉×On the rocks&魔法未来,VOCALOID·UTAU,2,299,2,4,9,0,13,0,雪梟EX,3316429,1475927992
【日料刀工系列】醋腌小鳍刺身,美食侦探,2,0,0,0,1,0,0,0,春天的泉,916623,1475928074
爱剪辑-洁癖,明星,1,2367,3,3,27,11,7,10,张小多肉,38018632,1475928482
161008 邱贻可 家里吃火锅直播 小朱dd 赖佳新出境,运动,1,8832,828,36,221,10,12,4,普通疯批,2567734,1475928061
生化危机5游戏视频,单机游戏,1,163,0,0,2,4,3,0,麻兆正一,18473320,1475928001
嫉妒的化身-华信与娜丽,影视剪辑,1,1059,16,1,11,7,17,2,千年王大仙,6174134,1475928454
肚脐式问候,明星,2,362,1,1,3,1,2,0,xxxxLzy,24830774,1475928481
【龙胆的赤途】EP5.新的风暴已经出现！,单机游戏,1,405,30,11,5,53,14,20,龙胆精益求精,13989691,1475928068
Hillary vs. Trump  Tyler Oakley - Tyler Oakley,日常,2,84,0,1,0,0,0,0,janoskiansian,7175731,1475928018
C罗强势大四喜 vs 安道尔 主 2016,运动,1,815,30,3,20,16,7,6,C罗印象,14821247,1475928038
【八个人一台戏】旧风尘,GMV,1,505,16,1,14,10,13,1,木殳,2408160,1475928120
QVQ第二发，直接请省略前半部分口胡，我不是欧洲人，遣返了。,网络游戏,1,86,1,0,1,0,4,0,玄觞残情,13863896,1475928970
