title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【守望先锋】每周集锦TOP: 源氏五人斩破A点！,电子竞技,1,1181,2,2,5,2,7,0,我是easonson啊,12395747,1466149911
【盾冬】【ec】【锤基】漫威英雄们失恋了,影视剪辑,1,69315,664,107,2873,244,133,592,甜味呱子,2059357,1466149939
【sai】5.5佐为纪念图过程【棋魂】,绘画,1,562,4,3,26,8,7,0,三三三弎木,865787,1466149981
【马赛克Feat.阿狸】装哔宝典之高考后的老司机们,搞笑,1,1079,15,8,4,5,4,0,马赛克ZED,27459065,1466149936
【钢琴】2台钢琴演奏「残酷天使行动纲领」H ZETT M × 触手猴,演奏,2,2128,36,3,60,26,12,0,歪歪wyman,4854747,1466149986
"【预告分析】小岛秀夫新作《死亡搁浅》,你看懂了吗？",单机游戏,1,120762,816,351,706,388,323,67,游戏怪奇物语,9434004,1466149996
diliexx,野生技术协会,1,58,0,0,3,0,3,1,Y的San,2420867,1466149933
看海向-一个师长的战争,单机游戏,1,3301,30,16,24,66,7,2,克雷斯奥特曼,1535100,1466149968
懒惰传说<全场最佳1>,电子竞技,1,12,0,0,2,0,5,0,フワフワ维E,28931825,1466149915
喵星人 09 食人花,国产动画,1,1290,0,7,3,4,9,1,飞天螃蟹,22718098,1466150018
【好先生】【双视角】【江浩坤X江莱】不爱不活,影视剪辑,1,56294,565,132,2224,1039,536,435,人間如妖,9712775,1466150072
【MMDi7】七濑陆与九条天的BodyAche,MMD·3D,2,540,3,2,12,3,3,8,栗兹Lizzie,14030653,1466150068
【卡比RBP】真格斗王 医生 13:00:59,单机游戏,2,517,21,5,14,1,17,5,钥匙圈茄之,171046,1466149997
大姐姐的色气掏耳【鹿乃仔】,音乐综合,1,68692,102,186,1834,339,40,199,大蔵ルミネ,575629,1466150055
【张继聪】双生焰,音乐综合,2,352,0,1,8,1,14,2,楼澜,515390,1466150055
【偲9自录】《LUCKY DOG 1》（全流程【六】-达成度补全，8P未完。）,单机游戏,1,8936,72,15,440,55,32,60,其人美且偲,9190254,1466150018
- cold soup of Potato - 【WEEKEND TABLE】【日】,美食制作,2,1363,18,6,63,3,6,1,JUN叔的日常,1405597,1466150133
【300英雄集锦】巨人猎手之三笠,电子竞技,1,372,7,1,3,4,2,0,永不凋零的蔷薇,11957130,1466150112
【骑士】《挺进地牢》EP.1挺进非洲！,单机游戏,1,98,14,2,2,10,5,0,正直的骑士,2296069,1466150094
[EXO] 搜狐独家专访 160617 KAI cut,明星,1,1346,41,3,25,3,5,2,Junienini,17514077,1466150201
跳跳舞舞~,GMV,1,193,0,2,3,0,14,0,一色lroha,30681195,1466150193
【OCHIKERON】 酥皮饼干 （只需要2件食材）,美食制作,2,1486,12,5,72,1,10,1,绿色马赛克,1752455,1466150126
圆滚滚的你 圆滚滚的我,搞笑,1,266,5,10,3,13,6,0,甜甜啾啾果果,20963018,1466150087
【HAMILTON】Ham4Ham 6/15/16 Ham4Orlando,音乐综合,2,446,0,0,13,2,10,1,Hiraeth,6049903,1466150131
Friday Pudge - EP. 73,电子竞技,2,3765,8,2,2,2,7,0,weapon121bilibili,17178058,1466150085
【MMD】Hatsune Miku - Marine Bloomin',MMD·3D,2,366,1,4,24,2,4,0,明と零,2635645,1466150214
奔跑的牛轧糖水彩过程（第十五期）2016.6.16,绘画,1,625,15,17,41,31,2,1,阿糖努力中,8219493,1466150213
一刻 | 王璐：绕着地球远征三圈，让经历激发生命力,野生技术协会,1,157,0,2,7,0,3,0,一刻talks,10360784,1466150289
2016年Ken Arai中国巡演 寄生兽曲目《I AM》 渣音质自撸,日常,1,546,1,3,5,4,3,0,小恶人,34078,1466150234
想为你的汽车设计内饰吗？,野生技术协会,1,611,1,0,30,0,17,0,车疯,11584918,1466150316
【YouTube翻唱】We Can't Stop,翻唱,2,5491,53,20,236,27,52,14,A7小欧巴,7828684,1466150233
【逆风局】被粉丝carry是一番怎样的体验？,网络游戏,1,9981,327,134,15,134,3,0,大侠哥,4018043,1466150309
【MMD刀剑乱舞】Lupin【明石国行】,MMD·3D,2,590,7,2,48,5,11,2,栗兹Lizzie,14030653,1466150331
【作业向】生命犹如缓缓流淌的河流，延伸至境界线之外,电音,1,334,2,3,9,8,1,0,告死牧师,784769,1466150285
一刻 | 室内设计师吴为：用“斗地主”获取灵感,社科人文,1,639,0,1,22,2,17,3,一刻talks,10360784,1466150300
【Darklighthero】老人家果然怕同一样东西？The way of life 初体验 第6集,单机游戏,1,32,0,0,2,0,0,0,女装营养师,1742140,1466150279
【水晶男孩x殷志源】隨心所欲 明星时尚素颜节目 [试播节目],明星,1,33368,1043,33,1321,20,28,63,番茄酱司,4075942,1466150285
熊出没之光头强和熊二的恋,综合,1,102867,264,51,80,65,102,42,朽木不腐,8263651,1466150585
【吉他翻弹】Andy Mckee - Rylynn,演奏,1,531,1,6,3,6,2,1,请叫我六筒,8937591,1466150615
【鹦鹉小厨】零失败版巧克力坚果曲奇,美食制作,1,14386,106,74,658,116,50,7,鹦鹉厨房,17579881,1466150628
【Music Relax Channel ASMR】强烈刺激的硬毛刷的声音(无人声 音量较大),其他,2,3098,4,19,102,5,7,1,微风料峭_,3061284,1466150650
【GOT7】 广州演唱会宣传片Junior D-1,明星,2,921,11,5,15,0,5,0,wow兔,15380178,1466150666
【妆师】黑葡萄Black Grape&微博@妆师,美妆,2,48,0,0,2,0,0,0,妆师,26316820,1466150701
【300英雄】我硬的像块fa钢岩,电子竞技,1,5980,479,74,23,91,13,0,年迈的流秦,1808360,1466150603
「东婷版」我不是你该爱的那个人,影视剪辑,1,5772,23,4,73,7,18,21,东婷吧资源,32750871,1466150669
锻压机械手|轴承锻压自动化设备|轴承锻压机生产线|锻造机械手,野生技术协会,1,850,1,0,7,0,13,0,辉科自动化机器人,28769657,1466150700
14-独有英雄薛佳凝cut22,影视剪辑,1,511,0,0,1,0,2,0,框中人123,29307746,1466150678
【杨洋】ELLE直播读书部分剪辑,明星,2,6703,258,19,255,48,44,9,纳兰洛语,8748943,1466150814
"【跟BBC学英语004】你问我答Tim explains phrasal verbs informal, formal",社科人文,2,672,6,1,54,3,20,2,Jacky的数字世界,18880000,1466150826
《桐君教你打彩虹》1：司机的起步，我的起步魔改！,单机游戏,1,327,6,2,5,10,3,0,不想加班的桐君,3223819,1466150820
电磁波真是太可爱了,鬼畜调教,1,2338,5,7,8,12,10,0,拉面牛奶,12129528,1466150853
雷诺大哥，我要装逼,野生技术协会,1,277,4,1,3,2,3,0,车疯,11584918,1466150854
新幹線E2系N21編成＋E926-13 _East-iN_検測列車的大宮駅,野生技术协会,2,958,2,3,13,0,8,3,Lawasaki,10264123,1466150794
【靳东】【明楼】aLIEz/κrOnё（燃向）,影视剪辑,1,1670,44,4,68,25,6,13,东幕下,4202742,1466150775
电影拟音与音效 Introduction to Foley and Sound Effects for Film 自制中,社科人文,2,1305,1,3,139,10,24,17,Wang--MouMou,7750494,1466150872
【SF5】HoH Presents - 高能时刻！37 Moments (Volume 14),单机游戏,2,186,0,0,4,2,5,0,Bili_47576,47576,1466151012
~hate、狼~枪神纪刀锋击杀~你每时每刻都需要看看你背后,网络游戏,1,2108,51,21,14,9,15,2,hate丶狼,28731189,1466151028
医院里女护士和男患者的尴尬一幕！,日常,1,90807,57,36,298,13,24,414,壹酷剧场,16791407,1466151047
【中国吃播 KIKI酱】原麦世家 合和圆缘 常州特产 闹汤驴肉 双味曲奇 糕团 零食,美食测评,1,40846,1157,109,70,186,13,12,吃饭要配KIKI酱,12050278,1466151065
【我们的UR你的R】LoveLive！——星光美人鱼 厦门CACC星舞银河宅舞大赛福建赛区团体赛初赛,宅舞,1,1652,14,7,16,10,16,1,酷展小锦鲤,14256201,1466151066
【剧情/家庭】  如果和母亲一起生活  吉永小百合/二宫和也 【2015】【人人-追新番】,日本电影,2,0,0,0,2,0,0,0,透明小Y,217809,1466151068
2016-06-16 直播實錄（兒子打爸爸,网络游戏,1,233,0,1,0,2,2,0,Satie_,2979402,1466151118
【中二饼】走路听歌的美少女的脑内世界,单机游戏,1,21691,233,153,264,157,32,8,苏格兰中二饼,2740963,1466151016
食戟之灵——Course 14 分子料理与杂耍料理（雾）,美食制作,1,71557,815,76,617,847,132,73,食事处160,117693,1466151108
【さやぴ】哈根达斯下的凄凉之景,宅舞,2,2519,28,17,60,8,22,0,牛牛蝎羯,1324413,1466151105
Quick Crew -- Urban Dance Showcase -- Dubstep Show,街舞,2,446,3,1,21,4,4,6,吱寒zh,1445078,1466151027
【PSV】剑君 for V——剑为君舞  OP,单机游戏,2,824,6,7,15,2,12,3,苏叶の甘草,3800462,1466151117
【evenzero】How to 世界征服【一人樂】,翻唱,1,325,6,11,10,20,3,2,evenzero,2601413,1466151097
【芸子水彩】画个异域风情的古风妹子~（第十二弹）,绘画,1,771,33,14,28,13,6,0,荀芸子,24435414,1466151120
生化危机7teaser情报整理解析①,单机游戏,1,9596,57,101,108,311,31,10,Samuel十三,734788,1466151145
圈里的游戏（The game of CUG）,日常,1,895,46,15,18,28,24,3,晚安X贰柒,6274780,1466151138
【樊棋】这是一个百分百治愈手残的物理疗程，上吧，少年！,单机游戏,1,231759,8232,1158,5118,7450,2031,110,易世樊花,11275028,1466151207
2016吉林大学唐敖庆班宣传片,日常,1,4414,63,21,56,46,90,27,bilibiliplus,4329461,1466151247
我的图片MV_201606171504,日常,1,6,0,0,0,0,2,0,泡沫630,16280806,1466151169
【Cany】教你如果瞬间变富翁,美食制作,1,832,6,9,31,8,3,0,Yukiered,2052319,1466151151
申彗星《roco drama》 0115音乐银行,明星,2,141,2,1,6,0,14,2,万烦烦,17723520,1466151174
大嘴侠,搞笑,1,47,0,2,0,1,5,0,邓大嘴,29711471,1466151233
【特曼】翻唱《老爸》一一 温情父亲节,翻唱,1,92419,3272,1328,3469,4337,871,223,特曼_,20453142,1466151139
【装逼】美国丹佛+澳洲公路上的任性漂移——投资五毛的民间公路片,日常,1,741,1,0,6,2,7,3,留学问多点,29342154,1466151122
自媒体这么晚轻松实现财务自由,野生技术协会,1,239,1,1,16,0,4,0,问天爸爸,32753142,1466151157
最强652-HTC 10性能测试之四  2d手游《战舰少女》测试,手机平板,1,4423,72,29,29,22,12,0,富连网消费者价值中心,10867749,1466151241
【一厨作】LEVEL35 开心黑糖萝卜蛋糕（免烤箱版）,美食制作,1,1101,5,7,44,6,4,3,一厨作,14868492,1466151269
【臺灣台視】神機妙算劉伯溫 主題曲 (歌曲：人生路),影视剪辑,2,6346,50,63,59,14,49,27,格鬥龍,2355670,1466151267
鲁妮玛拉 6.16 被狗仔偷拍&迷路,明星,2,7043,70,9,92,14,13,10,MoTToCooney,30062469,1466151249
15-独有英雄薛佳凝cut23,影视剪辑,1,426,2,0,0,2,4,1,框中人123,29307746,1466151253
【潜龙谍影V：幻痛】S评价速攻流程解说38（完结）,单机游戏,1,492,0,12,5,5,10,0,Cyukishine,2636171,1466151310
微电影【东财闲人】东北财经大学第三届微电影大赛作品,短片,1,845,6,1,5,4,22,9,诩了个珩,5605713,1466151275
【蒜泥PS4】勇者斗恶龙英雄集结2实况【15】DQ英雄2,单机游戏,1,1544,36,6,13,16,4,3,蒜泥京葱,3303229,1466151269
特效解析，记我14年初学AE的特效,日常,1,546,1,6,9,1,5,3,寻找走失的猫咪,15650984,1466151349
【坎巴拉太空计划】坎多宝VS橙老吉-Duna入侵 EP_08,单机游戏,2,1136,12,1,19,1,13,4,Chanter2015,16937681,1466151349
申彗星《roco drama》0123音乐中心,明星,2,59,1,1,2,0,4,0,万烦烦,17723520,1466151324
【胡歌舔屏】【偏爱】那些年，胡歌组过的CP,影视剪辑,1,827,25,1,13,5,8,2,污女生,32742702,1466151339
和由依一起唱情歌 【CP向】,明星,2,3020,43,4,161,18,14,10,紫昶曲殇,28766420,1466151428
【忍者神龟·曼哈顿突变体】....吃披萨吗,单机游戏,1,444,1,5,2,0,5,1,伟大喵星-Zip,4074552,1466151463
【初音ミク】成为朋友的话【あな兄】,VOCALOID·UTAU,2,189,6,11,34,2,7,1,想思想ウグシク,12437178,1466151470
【初音ミク】你最后的电线杆【ゴンノスケ】,VOCALOID·UTAU,2,168,5,6,26,3,4,5,想思想ウグシク,12437178,1466151487
【妆师】近岸波浪的头发教程Beachy Waves Hair Tutorial&微博@妆师,美妆,2,144,0,0,6,0,5,0,妆师,26316820,1466151490
【二期】新作TV动画「美男高校地球防卫部LOVE！LOVE！」PV【最高画质】,综合,2,320,1,0,4,0,4,0,栗兹Lizzie,14030653,1466151466
《科技早报》劳斯莱斯打造百年首款概念车,野生技术协会,1,1032,3,2,9,4,11,0,狗子锐评,25623787,1466151493
我的以撒这么萌怎么忍心爆我肠,单机游戏,1,94,1,2,1,0,2,0,咸蛋超入,14476068,1466151415
【索尼克世代MOD】我的世代不可能这么难！！！,单机游戏,1,2564,12,6,18,3,8,12,碳烤小刺猬,16009426,1466151468
听说，又有新手柄了！为你设计！,野生技术协会,2,147,1,0,2,0,2,0,车疯,11584918,1466151407
【爱范儿出品】微软收购 Wand Labs,电脑装机,1,280,1,1,6,4,6,0,爱范儿,12351332,1466151424
龙斌大话电影-长镜头还是镜头长？,影视杂谈,1,53920,1640,227,461,1955,85,37,龙斌大话电影,7369403,1466151469
【Immo实况】Galtia——文字剧情类【senri线 P13】,单机游戏,1,580,45,13,18,19,6,14,immolationYYX,3124137,1466151453
[填坑]凤南实况第二季05,网络游戏,1,164,4,2,2,4,6,0,神小白酱,289250,1466151445
女机械黄蜂9日常1-5,网络游戏,1,317,0,1,5,0,8,2,Ruihe-Cindy,8031906,1466151529
【張敬軒】粵語歌個人喜好排名,音乐综合,1,1345,232,12,52,16,14,4,自由岛阿歪,10946682,1466151496
摔跤fa！在这不♂眠♂之夜（砂粑粑音源）（哲学のFa♂Q）,鬼畜调教,1,1620,22,18,27,6,3,3,猫耳蕾蒂,1443303,1466151604
巴西柔术黑带假扮成菜鸟去拳馆恶作剧,日常,2,246821,902,326,1526,67,249,378,Bili_19265218,19265218,1466151531
《北平无战事》20141018西单签售-王凯~暖心BOY片段,明星,2,4706,121,11,235,18,45,10,northernsky07,31537952,1466151588
【沙场】难度之大绝非一日之功 中国垂直起降战机 CPNTV,社科人文,2,20572,198,53,55,6,3,10,CPN联邦-同城爱国交友,27324482,1466151562
【MMD】Asatoshi's Dance Party【苍云成男】,MMD·3D,1,14616,402,101,809,582,328,48,纭织,392779,1466151548
崩坏学园手残18  12,手机游戏,1,84,6,3,2,3,4,0,藤原爱辉,6868862,1466151566
[尤克里里】我的尤克里里世界,演奏,1,620,3,2,6,2,5,0,EricLee0911,9879498,1466151668
队友被怂恿挂机，Dopa该如何应对？,电子竞技,1,491,0,3,1,2,5,0,虎牙Dopa,28454426,1466151655
【综漫/节奏/燃向大作】燃向主题混剪,MAD·AMV,1,5252,91,31,197,66,17,6,零くん,30521901,1466151637
【中字】彩虹之路，Tyler Oakley谈Christina和Orlando事件,日常,2,885,18,7,35,20,14,0,Waytz,6796213,1466151706
冒牌三国视频_,网络游戏,1,119,0,0,0,0,11,0,乾游网络,31679719,1466151641
【宅宅自由讲】第2集 2.5次元舞台剧,日常,1,405,0,0,3,0,14,0,MDecomic,31833006,1466151643
上海第一视角高中生活记录24 学习太无聊不如跳舞 【咋了爸爸】,日常,1,722,11,6,5,7,13,2,没有名字的三白,4047229,1466151662
剑灵遗忘墓地（未改版前）灵剑召唤双飞，召唤视角,GMV,1,578,0,0,1,0,12,1,一色lroha,30681195,1466151614
Resident Evil 7 Axe Shadow,单机游戏,2,2682,7,25,10,4,14,1,Amas.,1412353,1466151687
要成为勇者吗.mp4,综合,1,126,0,1,2,0,4,0,这里我最大,5920533,1466151672
【灰鹦鹉】这货不是小狗狗,野生动物,1,4919,4,11,17,3,8,5,难道是母亲大人,18606673,1466151703
过去的祝福,日常,1,11,0,0,0,0,0,0,Y的San,2420867,1466151623
台州乱弹【 三请樊梨花巡营】-鲍陈热等,日常,1,479,6,0,8,0,11,0,山楂戲,15201476,1466151628
「美男高校地球防卫部LOVE!LOVE!」OP 会中毒的视频,综合,2,776,5,3,15,0,17,2,栗兹Lizzie,14030653,1466151684
【APHMMD】失恋阵线联盟【动作配布】,MMD·3D,1,6283,31,39,362,55,59,56,kasaliya月,18621015,1466151743
搬砖党支援兵的重要性,网络游戏,1,716,2,0,2,4,3,0,sky小飞侠,19716238,1466151740
【MMD】  - Nippon Manju - 【IA ，Rin ，新人物】,MMD·3D,2,260,4,10,23,2,4,0,我选择丝袜和狗带,4275170,1466151725
My Songs Know What You Did In The Dark,人力VOCALOID,1,20204,512,129,682,614,166,66,玻尔兹不慢,9646792,1466151817
情深深雨濛濛 钢琴唤起几代人的回忆 Romance in the Rain piano by @Cambridge李劲锋,影视剪辑,1,7546,55,16,199,136,41,56,Cambridge李劲锋,1745003,1466151805
【琢彻】大鱼海棠印象曲《大鱼》-策/后/pv,翻唱,1,1221,9,1,18,2,13,2,墨色千城中文广播剧社,25426186,1466151822
耀西 VS ???　口技对决 Bad Apple!!,音MAD,1,1656,11,6,23,4,4,6,艾亞利克,28485710,1466151778
Speak Choo- Introducing the new Jimmy Choo 24-7 Collection,服饰,2,761,2,0,39,1,15,1,SheriGamal,10894315,1466151789
【徐海乔】机场混剪，一个行走在各大机场的时尚boy,明星,2,10963,186,22,222,35,29,45,睡他个八天八夜,15398454,1466151844
Fallon和Ellen飙歌！贾老板是“裁判”哟。,搞笑,2,6324,135,6,146,10,18,12,齐个白,32667020,1466151849
【杨幂·囡囡】1992年电视剧《猴娃》片段剪辑_高清,影视剪辑,2,1212,14,3,18,1,12,1,陌上花开llq,22167674,1466151846
《丰语者》第二期《巫文化》_高清,社科人文,2,527,2,6,38,4,19,9,天之泓,4835170,1466151853
【香喷喷的栗纸酱】五花肉石锅拌饭，辣白菜拉面，炸芝心年糕[话唠吃播],美食测评,1,14749,218,147,26,61,4,2,香喷喷的栗纸酱,10390435,1466151863
日本旅游之囧事——就餐选座,社科人文,1,1928,8,5,50,14,9,1,海螺姑娘救救我,24598551,1466151918
【妆师】FAVORITES March Beauty [YSL SK-II Armani Ha kuhodo More!,美妆,2,73,0,0,2,1,0,0,妆师,26316820,1466151870
【拉郎】【张若昀×李易峰】全世界约好一起恋爱,影视剪辑,1,4837,47,45,155,51,39,36,神木花子,1756828,1466151939
【最后一炮】重型步战好大一只龟,网络游戏,1,659,35,10,6,4,5,0,EnLike,7361826,1466151969
【宜嘉markson】那些年王嘎嘎叫的Marky,明星,1,32277,33,9,984,29,24,82,小兔子甜辣酱,15207225,1466151936
ADC终于死了，轮到我来秀了,电子竞技,1,888,1,2,5,5,1,0,三界星光,13500827,1466151917
懒惰传说<全场最佳2>,电子竞技,1,16,0,0,2,0,4,0,フワフワ维E,28931825,1466151892
5日健身挑战Strong and Lean（内有分p）－Fitness Blender,美妆,2,1292,0,2,120,1,18,1,面包边的小窝,13176738,1466151946
浩子君——《狂父》娱乐流程实况第三期,单机游戏,1,165,18,2,2,2,2,0,浩子君,2738103,1466151885
【APHMMD】英call me maybe,MMD·3D,1,208,8,3,25,5,4,1,-纭-,8875402,1466151977
【Slivki Show EN】10个吸铁石使用小技巧,野生技术协会,2,0,0,0,0,0,4,0,看穿一切的沼跃鱼????,7249717,1466152087
【法師】妈妈,翻唱,2,39,0,0,0,1,4,0,oraki,32754269,1466152053
【 MMD】Feel the sound,MMD·3D,2,120,3,5,7,1,4,1,萝莉控9,5622460,1466152062
送你一辆意淫的雷克萨斯,野生技术协会,2,308,0,1,4,0,4,0,车疯,11584918,1466152035
【浜酱】160616片濑那奈和hide（秘）野营教室！超豪华饭也陆续登场【秋元才加】,综艺,2,377,3,1,4,3,4,0,离题,9237121,1466152080
【以撒的结合】所长日记向实况（更新至5P）,单机游戏,1,210,79,7,4,12,3,1,所了个长,5121130,1466152083
【しろ*】白金【魔卡少女樱OP3】,翻唱,2,1556,16,17,69,20,11,1,CJ木,768041,1466152060
【坂本龙一】《undercooled》-Live合集（更新中）,音乐综合,1,1221,11,10,98,21,8,2,molovenakai,10096634,1466152068
《亲爱的翻译官》衍生行业剧,搞笑,1,195,1,0,1,0,4,0,那谁他爸,30563985,1466152068
[小磊扯淡]情趣店老板娘秩序之光 辅助也可以快乐的玩耍,电子竞技,1,1231,11,2,4,4,9,0,super小磊,21659620,1466152062
【喜跃】撸最好的猫片，做最用心的猫奴,搞笑,1,614,1,5,6,0,5,0,喜跃奇趣世界,28432579,1466152057
海盐焦糖椒盐卷饼奶昔,美食制作,2,942,19,2,45,2,13,0,aooooaoooo,13208998,1466152211
【4月】宇宙巡警露露子 12【独家正版】,连载动画,2,381344,11872,2279,340,1241,573,266,哔哩哔哩番剧,928123,1466172000
诛仙青云志X麻雀||李易峰,影视剪辑,1,233,1,0,0,0,2,0,xxxx0o,13787682,1466152281
春去春又回(再版),影视剪辑,1,1891,18,1,20,9,14,8,Yoooooooooki,6825919,1466152225
一个R你就懂,网络游戏,1,64,1,1,2,2,1,0,·坏人桑·,6593070,1466152241
泰迪熊教你撩妹,搞笑,1,754,0,1,3,0,4,0,爱玩玩具测评,31852343,1466152249
【USWNT饭制】Ali Krieger + Ashlyn Harris - I was meant for lovin,日常,2,1910,11,2,26,3,7,14,颜足粉丝聚集地,29394190,1466152241
【Mugen】幽凌杯狂中左右武道大会 20P — 无路赛！无路赛！无路赛！！！,Mugen,1,6689,466,54,51,99,11,0,环形黑魅灵,5121272,1466152236
[剪辑]西游,影视剪辑,1,72,0,0,2,0,11,0,smartkidbili,20927283,1466152270
【闻绝】每天回家都看见小绝在装死,短片·手书·配音,1,3337,26,27,76,55,5,21,一条丝丝,2046646,1466152294
【滑板】Nike SB滑板全明星《 Ruta Panamericana》,运动,2,1778,8,2,64,3,31,5,FLIPLEO,9106658,1466152316
<mugen>涅槃杯强-直死全领域大乱斗18P，来自副队长的威严,Mugen,1,1328,76,16,8,28,2,0,音野纱,18862394,1466152299
大鱼海棠之印象曲 大鱼  唯美钢琴版,演奏,1,6316,48,30,187,87,59,25,薛佳piano,21283671,1466152319
【郑容和】西恩经典翻唱现场合辑,明星,1,7861,305,16,536,57,19,32,暮水凝霜,17508165,1466152348
有了电锯还要什么脑子,单机游戏,1,380,2,2,0,3,5,0,致心爱的事物们,5209277,1466152374
【爱来了别错过】20160615综艺视频,日常,2,9928,168,37,299,9,14,1,梧桐半死清霜後,10901130,1466152378
哔哩哔哩国产新番排行榜No.10,综合,1,879,4,24,6,12,9,0,橙子酱-czj,1887105,1466152426
胡歌个人剪辑_标清,明星,2,246,0,1,2,0,3,0,陌上花开llq,22167674,1466152425
扬州大学农学院毕业wota艺表演 迪迦奥特曼奇迹再现,宅舞,1,8399,45,24,50,28,166,20,凝天榕,14545644,1466152467
【√ 光骑乐府----BelievexBelieve】②,音乐综合,1,118,1,0,0,0,6,0,九月王府灬洛殇,32706120,1466152455
最强652-HTC 10性能测试之五  3d手游-狂野飙车测试,手机平板,1,2959,15,12,12,16,16,1,富连网消费者价值中心,10867749,1466152492
【60帧】【初音ミク】立体音响Ⅱ【ATOLS】,VOCALOID·UTAU,2,586,4,6,42,3,11,3,MallowPop,7853340,1466152489
石板路-阿九姑娘,影视剪辑,1,4221,22,9,77,31,20,30,晴雨墨色,18168103,1466152467
【日日煮】-唐扬炸鸡,美食制作,2,3078,7,6,213,9,19,5,石鼓路路霸小可菌,9853993,1466152454
【兔子家的玩具屋】万代DX超合金 一代经典 VF-25F【超时空要塞F】,野生技术协会,1,56630,682,104,583,414,121,400,戴萌兔,2435227,1466152530
【古琴】—琴学入门篇第23课——黄莺吟高清版,演奏,1,6068,22,15,199,105,49,36,小易古琴轩,17857588,1466152529
【Britney Spears】历年MV拍摄花絮,明星,2,3876,90,14,262,32,13,3,therealjanedoe,2145930,1466152538
电视剧＜宫锁珠帘＞ 赵丽颖剪辑版-赵丽颖 - 马天宇_标清,影视剪辑,2,4036,25,3,20,1,15,4,陌上花开llq,22167674,1466152532
兰利航母打的比较好的一局,网络游戏,1,155,1,0,0,0,5,1,-眩晕-,15518705,1466152535
第二期亚里亚！逆风实力翻盘！,网络游戏,1,94,0,1,0,0,1,0,蓝白冰冰,11527390,1466152572
【歪歪】VLOG#济州岛之行,日常,1,221,0,2,1,4,8,0,量量量血压,7572199,1466152573
变老的男孩——父亲节催泪上映,日常,1,150,0,0,4,2,3,1,邻小妹,22493400,1466152577
【魔兽电影·宽恕】 莱恩X麦迪文,影视剪辑,1,1976,25,17,34,25,12,0,一朵蠢花,4147578,1466152580
【剑网三】鬼畜丐哥，偷学其他门派武学,网络游戏,1,1265,30,3,16,7,21,1,落星辰Isn,9394023,1466152590
