title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【小V精选】让你做损友 整人失误视频集锦盘点,搞笑,1,904,4,2,1,1,17,0,V字研究所,28808579,1477225669
世界的未来   ROX Peanut记录短片,电子竞技,2,5192,7,12,209,13,19,28,玩加电竞,17964273,1477225551
【金馆长x极乐净土】，欢迎金馆长重回鬼畜区,鬼畜调教,1,15867,107,35,85,64,50,11,14在b站,51251533,1477225668
【暗物质】进击的IG <宝哥解说>ACE定级赛 IG VS EHOME BO2 第二场,网络游戏,1,497,0,1,0,0,5,0,暗物质95,38527305,1477225676
风色幻想SP封神之刻HARD通关录像(ED2-2),单机游戏,1,110,0,1,1,0,1,0,zjyyaixia,13204808,1477225536
【161023】【梅兰】肉肉和奶爸的爱恨纠缠,大熊猫,2,10034,195,19,346,36,23,16,小哥的无邪哇,14127042,1477225549
【囧菌翻唱】Don't Wanna Know - 我不想知道,翻唱,1,119144,897,739,3877,4591,388,559,封茗囧菌,1467772,1477225557
中山美穗《情书》混剪,影视剪辑,1,618,4,3,16,2,7,4,我叫陈老湿,40874708,1477225920
眼线小哥观看Moonlight（月光）现场版的反应 [EXO 伯贤 D.O.],明星,2,2292,10,5,27,2,9,7,小欣Charles,47263695,1477225931
【土耳其陆军】FNSS-Pars8X8轮式装甲车,社科人文,2,2136,18,2,53,1,17,6,艾利西亚-梅露姬奥特,36452243,1477225798
ROX Smeb 职业生涯Top10,电子竞技,2,2757,5,11,34,2,12,3,玩加电竞,17964273,1477225864
Besiege作品-卡丁车Hercules,单机游戏,1,485,16,7,6,5,6,0,其实我是镇站之宝,31946254,1477225876
风起云涌2越南 10月22日发布 直升机第一人称视角,单机游戏,2,334,1,0,3,5,3,1,小雨快溜,11515316,1477225937
如花纹绣之零基础跟如花姐学韩式半永久纹绣第一章,美妆,1,1338,1,0,32,2,19,3,如花纹绣,49312078,1477225939
【大张伟】大张伟的情歌合集 安利向,明星,1,8079,236,34,620,326,51,240,GlenFarewell,4923165,1477225973
20161022韩国仁川接机 吴亦凡！来韩国干嘛？ 来玩呀！,明星,1,29084,6,16,366,13,33,98,Fantasticharming,25096355,1477225937
剑网三霸刀野外小技巧,网络游戏,1,4131,0,2,28,4,20,3,一凌太虚一,19428016,1477225945
VF-213 Final Tomcat Cruise video pt.1,社科人文,2,158,1,2,4,1,11,1,热望杂货铺2333,28206853,1477226045
张小凡&紫霞—这样爱了（李易峰唐嫣）,影视剪辑,1,16010,353,39,471,215,63,112,dracula1462,5063029,1477226077
堂本光一Gravity控 片头,明星,1,173,0,0,2,0,4,0,鲷鱼烧好吃,17665298,1477226076
【Josh Pieters】AN EMOTIONAL INTERVIEW with CONOR MAYNARD,日常,2,227,4,1,5,0,8,1,ClaraSugg,44908894,1477226083
又一只傻猫，在桶里跟自己尾巴过不去,喵星人,1,442,1,0,5,4,3,0,虾聊电影,30814777,1477226082
我的世界,单机游戏,1,30,0,0,1,0,3,0,夏暮南笙,21794401,1477226131
【鹿晗】【群像】某时某刻 Catch me when I fall,明星,1,932,7,5,23,13,16,4,Yatogamile,3452451,1477226133
【厉害了我的姐】百部电影混剪！BGM你的名字《火花》，喜欢就收藏吧,影视剪辑,1,246,1,1,2,6,2,0,灭绝失态奀,16523531,1477225988
铃木隼车展现场,野生技术协会,2,658,2,0,3,0,3,1,裴俊沅,13497867,1477226133
【坎巴拉太空计划】Dream-1载人飞船——（猴版猎鹰9）,单机游戏,1,4968,113,18,65,46,20,12,梦寻yousa_喵,20497583,1477226146
【孟瑞】161023 小资风尚杂志花絮直播（一直播）,明星,2,11145,1316,163,442,44,37,7,魚啊魚,1886582,1477226043
【初音未来x东方栀子】电子天使,MMD·3D,1,1017,23,17,17,7,11,5,天蝎座の幻殇,32224190,1477226157
「DMS」2016年九月热映院线混剪,影视剪辑,1,83,0,0,1,0,4,0,ecwuuu,509461,1477226178
【纸鱼多人】Minecraft我的世界-蟹堡王餐厅开业！而有些人在争夺秘方！,单机游戏,2,1638,50,5,16,4,2,10,圆锥乌鸦,33351458,1477226194
小花生Peanut 2016全球总决赛 精彩镜头蒙太奇,电子竞技,2,30975,103,25,399,35,76,80,玩加电竞,17964273,1477226187
【persona手书】假面论破【op paro】,MAD·AMV,2,6153,55,25,590,109,47,137,キリンのMAXコーヒ,636115,1477226140
野生环境下的兵鲶合集_高清,社科人文,2,657,6,0,11,1,5,3,本杰明豹警官,19723553,1477226208
【鸣樱】陪伴是最长情的告白,综合,1,4952,45,20,145,85,19,74,LCNANAN,25415295,1477226250
治疗视角霸刀苍云奶秀,网络游戏,1,768,7,14,12,8,3,0,莫失莫忘远方,18833751,1477226251
【肯尼】Mafia III 四海兄弟3 P12 粪勇杀敌,单机游戏,1,361,6,8,8,10,3,8,机智的肯尼,3822341,1477226035
【161023】【文文】奶妈憋管我，压熊使我快乐,大熊猫,2,584,12,0,11,2,10,0,小哥的无邪哇,14127042,1477226049
【青宇翻译组】[eng sub]冯建宇上海签售会采访视频,明星,1,771,2,3,37,5,7,0,青宇翻译组,25565427,1477225950
【k莫】【奈眉】（剧情向衍生）《他喜欢的是你》--Timeless 姐妹篇 · K莫视角【杨洋/郑业成/张彬彬】,影视剪辑,1,12624,162,51,437,128,41,58,风华当舞,10872690,1477225958
越難越愛 (Cover version by DamonChui),翻唱,2,229,0,3,5,0,11,2,一纸落尽倾城泪,32130654,1477226163
【怀旧】PSP宿命传说2 娱乐流程 05-1,单机游戏,1,88,0,2,1,1,0,0,FafnirGOD,4702527,1477226051
魔法师的学徒电光音乐,影视剪辑,1,2000,4,8,35,19,33,15,-圣龙-,31709017,1477226108
银魂OP/ED（27p）,音乐综合,2,458,4,2,18,5,5,2,宗雨程,5361562,1477226177
【麻雀】《无心害你》似幻似真后续【毕深】李易峰X张鲁一（陈深X毕忠良）,影视剪辑,1,10296,152,52,669,305,78,72,梦林思城,5766170,1477226101
【蓝蛇实况】口袋妖怪 白金——娱乐流程 Part.8 小光：我在这里等你哦~,单机游戏,1,177,0,0,0,6,6,2,冰魂蓝蛇,1906973,1477226244
〖f(x)XBLACK PINK〗Boombayah &  Electric Shock 混剪,明星,2,519,7,1,8,4,8,1,轻轻不知所措,13930818,1477226092
【自制】【TAEGI】【飞咻】闵玧其&金泰亨 Never Stop,明星,1,7294,34,23,295,27,11,5,闵玧其专属的怒那,6847992,1477226182
【澄然】神的随波逐流,翻唱,1,335,5,14,10,29,18,4,二月下旬返航,12639682,1477226149
【水彩】水彩画,绘画,2,1116,4,6,229,17,6,2,87兔水彩,36228605,1477226237
斩赤红之瞳MAD 第一章,MAD·AMV,1,497,1,2,4,5,2,1,膝上仔猫nn,11963041,1477226194
【评测】模型上色，环保漆值不值得买单？郡士N系列水性漆入手评测,手工,1,13434,11,8,61,18,19,36,囧摸扮のHobbyss,10175710,1477226244
【张智霖】康熙 天子屠龙第4集cut part4,影视剪辑,1,282,10,0,7,0,5,0,张智霖袁咏仪资源博,35801039,1477226196
风色幻想SP封神之刻HARD通关录像隐藏剧情,单机游戏,1,450,0,0,0,6,8,2,zjyyaixia,13204808,1477226272
【NvTK】CSGO#3 Rush中路1换1？,电子竞技,1,97,0,6,0,6,2,1,折木十七,7836003,1477226249
Running food隔壁老王寻找失落的食材——先进班集体终极版（你相信奇迹吗慢一点）,短片,1,364,17,3,2,0,10,0,BACHELOR-WHO,30428759,1477226135
12月号ViVI杂志水原希子摄影花絮,风尚标,2,2328,4,6,94,6,16,4,水墨下巴,6920827,1477225949
【Ray-Kbys】美国甜甜圈拟人化绘画第六期 Maple Blazer Blunt甜甜圈,美食记录,2,554,0,5,11,6,7,8,院長先生,7792152,1477226005
黑百合,网络游戏,1,35,0,0,0,0,2,0,是狗不是苟,11102088,1477226012
TeenTop-笨蛋chunji,明星,1,2432,38,9,63,17,6,11,Swagger敦敦,31026421,1477226201
航拍2016缙云县大龙门景区冬泳接力赛!,日常,2,178,1,0,0,0,9,1,青春哥咯,20181233,1477226272
【东方神起】061215.Mnet Star Watch 24 - Brian.浩.秀.珉cut（哥，我爱你；哥，我想嫁,明星,2,502,2,2,21,0,3,2,天使_与_海豚,12004886,1477226276
[op正式] 新OP for 石川佳纯,运动,1,287,1,2,6,4,4,0,RezhLee,38733736,1477226277
【沪剧】当代戏●大雷雨（各版本汇总，持续更新）,日常,2,5428,3,12,82,4,41,16,是小龙嘛,913527,1477226334
 【上野星矢】音乐鉴赏教室,演奏,2,885,1,9,26,7,22,9,不手残会死星人,9706555,1477226309
【樱花猕猴桃果冻】,美食测评,1,779,13,29,15,11,4,0,Old醋,8529630,1477226289
CHIYA Reflection,音MAD,2,3124,29,21,131,34,13,17,香风智乃,2750049,1477226400
Z1SJ丨COD8 ACR MOAB*2,单机游戏,1,272,0,10,0,7,11,0,Z1SJ,24281413,1477226281
某匿名史蒂夫先生无聊跳的极乐净土,单机游戏,1,558,13,9,21,32,17,3,度濑青叶,7125826,1477226443
 MV iKON - MY TYPE （取向狙击） 韩团男子中文歌我服IKON这首歌！！！！,明星,2,9810,33,5,79,4,29,21,我是沈大大,18968728,1477226280
BrawlHalla（格斗哈拉）：看我牛不牛！,单机游戏,1,196,3,4,1,6,3,1,冷焰风,39230919,1477226324
[徐海乔/重生]封景成长向——易燃易爆炸,影视剪辑,1,1174,9,7,33,11,16,5,UwinW,12681892,1477226285
【天空之翼】-美国空军F-15“鹰”式战斗机空中格斗秀_超清,社科人文,2,1528,5,3,50,4,18,5,热望杂货铺2333,28206853,1477226462
【空耳·主题】从零开始的异世界生活 OP1—Redo,综合,1,366,8,6,12,8,15,5,SDG旦草范,6691424,1477226468
魅族体验店调戏店员，顺便测评魅族Pro6“华为P9算什么？”绅士视角拍摄！，魅族Pro5/手机/吐槽/体验/搞笑/科技/,手机平板,1,17953,358,107,50,76,21,0,Daimoi,1872306,1477226343
直播录像    逆风笑GOMD测试油桶,单机游戏,1,6522,43,6,17,7,5,41,乘风羽翼,23480791,1477226477
【青宇翻译组】[eng sub]青宇日常排练视频三则,明星,1,5861,55,11,267,29,23,37,青宇翻译组,25565427,1477226386
校园封面教程（第八弹）—by安柠娅,校园学习,1,687,2,4,21,5,15,0,安柠娅,27304973,1477226532
【WOTA艺】在广州东闲打一波（Stella-rium）,宅舞,1,538,10,22,7,34,14,1,柒柒柒_Mimori,141159,1477226659
王者榮耀[廢哥]你见过智商如此感人的队友吗？,网络游戏,1,148,7,0,1,2,5,0,廢哥-廢中有強,20764282,1477226664
古剑奇谭2 初见实况【三九】,单机游戏,1,120,10,5,1,2,3,0,Pixel-7,437521,1477226852
【素材向】那些BGM与剧情的神配合 01,综合,1,221,3,8,5,2,8,0,Lin林烟然,1563336,1477226838
【秒速五厘米】原来你是我最想留住的幸运,MAD·AMV,1,390,6,5,18,7,13,1,voice·hao,11277525,1477226814
（误删存档，暂不更新）手残的人就是这么让你着急——撕纸小邮差走起~,单机游戏,1,1221,4,6,7,8,52,3,爆肝残業の鱼酱,889442,1477226729
捡的五杀，真鸡儿爽到！,电子竞技,1,106,2,0,0,0,2,0,很懒的玩家,555891,1477226886
米麒麟解说：生死狙击【神TM的技术，神TM的电脑】,单机游戏,1,144,0,3,2,0,5,0,楠时小麒kc,25690200,1477226790
 【鹿晗】JAY'ED、Ms.OOJA - 再度和你（译）   顺手剪,明星,1,453,1,2,1,2,4,1,一只Lido,35029854,1477226837
滑板竟然还可以这么玩！ [开眼Eyepetizer-161022期],运动,2,1123,13,1,39,8,22,0,开眼视频App,20423027,1477226771
滨崎步 - BALLAD,音乐现场,2,0,0,0,1,0,2,0,注册个名好难A,11709848,1477226712
"经典老车炸街 7 Galo, CBX 1050, CB 750",野生技术协会,2,1747,5,3,16,2,15,1,裴俊沅,13497867,1477226855
【肥虾】(最高 神难度首次挑战)《文明6》【升级版 蒙特祖玛8级飞城速推流 一】 (全2期3小时完)   查看,单机游戏,1,4405,24,14,12,17,9,14,宅肥虾,27256144,1477226839
郑成河指弹Love Story,演奏,2,99183,185,92,2383,354,750,1131,BgQuant,39762221,1477226856
happy将搞笑视频—怎么喝饮料长寿,搞笑,1,45,0,0,1,0,6,0,happy将,44081378,1477226685
[小狗讲解]HOW Arteezy and Fear fight with Lifestealer [6.88],网络游戏,2,87,0,3,0,2,1,0,t1anz0ng,605617,1477226867
【ASTRO】正经爱豆的扫地方式...要被这群二货圈饭了233333,明星,2,9725,217,53,715,56,177,245,小芋头很好吃,30243057,1477226794
The Strongest Woman in The World - Documentary,健身,2,3600,3,0,17,1,1,4,真神雅威,3932948,1477226899
【狸猫实况】合金装备5幻痛_04_通讯网破坏命令,单机游戏,1,199,3,3,1,12,10,0,ArcLight狸猫,14802330,1477226673
【Mercedesz Csampai】Tanz der Vampire Totale Finsternis小合集,音乐综合,2,927,1,2,56,4,17,4,白石山麟,766957,1477226713
余姿昀映客直播 @20161008,明星,1,19,0,0,0,0,10,0,余姿昀全国后援会,49694293,1477226895
小矮人,网络游戏,1,23,0,0,1,0,0,0,liudapeng鹏,25042673,1477226699
第六集 比美颜相机还屌的不是减肥 而是减肥后不反弹,搞笑,1,14398,396,63,101,230,28,64,伏地魔法师杨俊杰,23311683,1477226834
伪恋 :07 (台配国语 ANIMAX HD),连载动画,2,3898,32,13,31,19,12,1,朝御花見,128197,1477226923
「Dead Heat」群星杂广混剪“四分钟窒息美”刘亦菲杨洋×李易峰×陈伟霆迪丽热巴×马天宇×霍建华胡歌×王凯×金秀贤×,明星,1,22765,650,133,371,81,44,19,湘灵Sherry,15529101,1477226998
DOOM(2016) 街机模式全关卡超狂噩梦SLAYER RATING评价演示（更新完结）,单机游戏,1,2486,319,22,46,100,13,28,现代视觉文化研究会,436194,1477226996
《一线》20161022 隐藏的凶手,人文·历史,2,3509,58,6,15,30,6,7,窈窕淑女,4430342,1477226810
胡歌米兰时装影像大片,明星,1,6671,175,8,321,56,43,55,水煮鱼米线,1534095,1477227018
【欅坂46】德山 志田愛佳剪辑—your motivation,明星,1,908,14,8,40,38,16,1,キミガイナイ,12758192,1477226897
【ARASHI】萌萌哒镜头剪辑,明星,2,963,11,10,49,4,5,0,环环大逗比,5045171,1477226891
【阿得】模拟人生4实况245-【生活还得继续】之秋天款,单机游戏,1,10750,902,108,82,172,17,82,阿得得得,2643697,1477226960
热血足球3 单人控制1p和2p 汉化版 困难难度 从零开始直通世界杯,单机游戏,1,797,0,2,2,8,12,7,皇马爱巴塞,27576965,1477226961
CDLUG 10月活动: 区块链 blockchain 主讲: Quiz小考,野生技术协会,1,1272,13,3,85,5,30,1,cdbug,39332911,1477226741
【歌姬计划FT】极具攻击性的四人组的梦的延续【煽动×反应堆×恶童×公众】【未音替】,音游,1,340,2,2,21,6,12,3,境迁の霞,276115,1477226991
怒买PSVR－实机篇_标清,单机游戏,2,418,8,2,3,1,3,1,棉花糖果1111,4919405,1477227029
【初三生】才艺比赛舞蹈？防弹少年团-RUN,明星舞蹈,1,5749,80,37,36,25,33,7,懵逼哮天犬,25428172,1477226900
四月是你的谎言宫园薰角色歌,音乐综合,1,157,1,1,4,8,6,3,RINOHA,8005171,1477226747
【极限竞速6】  Forza 6 - 漂移 vs 抓地跑 - Don Joewon Song VS JSR Devon,单机游戏,2,1413,31,9,13,5,10,2,STWU,883100,1477226952
SpeXial來囉 20140617完全娛樂,明星,2,5278,123,8,255,1,9,2,for4fo,27297034,1477226949
【1080P】卢正雨电影《绝世高手》预告片合集 卢正雨/郭采洁/范伟/陈冲/蔡国庆/孔连顺/艾伦/何蓝逗/杨迪/黄龄/柯达主演（附制作特辑/片段）,预告 资讯,2,89827,369,165,360,55,528,92,灰尘勿扰11,7574032,1477226796
【唱歌】Journey [16 09 08],明星,2,1415,1,4,64,7,5,3,赤水儿のyong,8434886,1477226769
日本阴吹思汀的广告,日常,2,3572,22,11,39,4,6,0,合一酱,21872284,1477226820
SCU 10月23日训练赛（部分）,电子竞技,1,94,0,0,1,0,11,0,GhostOTzZ,2005806,1477226676
日常記錄-非常無聊一個地方到處玩,日常,1,60,0,8,1,5,3,1,本安nn,3091021,1477226872
【大薛】拔牙歌   很甜很甜哦~[[第三年的见异思迁],综艺,1,7663,133,49,324,161,54,30,咸鱼太咸sss,18610016,1477226733
【直到世界的尽头】回不去的那叫青春，过得去的都不是坎，我们的目标是，称霸全国！,演奏,2,573,3,4,12,1,2,2,向晚的迷途指南丶,9986628,1477226881
【安志杰】自拍视频合辑,明星,2,12122,21,8,91,10,30,50,长孙平尘,5759359,1477226858
数码宝贝  Butter  fly   三连发,音乐综合,1,707,8,4,7,3,5,6,wo们其实很快乐,28201793,1477226840
【定能和确实身在此处的你】第十四集 爱哭的鬼,单机游戏,1,89,0,0,3,2,10,2,澄みわたる朝色よ,8420195,1477226781
【聊天】Journey 关于方便面的讨论[16 09 08],日常,2,390,0,1,20,1,3,0,赤水儿のyong,8434886,1477226988
唯美指弹古典吉他,演奏,2,1189,3,8,31,9,30,10,BgQuant,39762221,1477226707
【法医秦明】【张若昀】寂静岭promise（略恐怖慎入）伪剧情,影视剪辑,1,1416,14,8,54,19,11,7,狸。小墨,630731,1477226778
【校园大革命】 20161023  期待已久的 HAPPY SURPRISE SP（生肉）,综艺,2,1366,13,3,42,5,14,0,门森豪森综合症,11024955,1477226923
【灵契】熙华,综合,1,989,16,9,27,12,10,3,Eva不是二娃,14500428,1477226665
i☆Ris 4th Anniversary PV剪輯合集,MV,1,1013,15,0,41,11,9,6,CTH723,26965366,1477226785
【TED-Ed】我们为什么会打嗝 @圆桌字幕组,社科人文,2,5720,55,42,193,61,45,9,圆桌字幕组,23534705,1477226777
元首演唱会完整版,搞笑,1,182,12,3,1,7,2,1,魂魄A梦,14266004,1477226715
SNH48 Team XII10.233剧场女神既邹佳佳生日主题公演MC+生日环节（B站弹幕版）,明星,2,813,2,2,10,9,5,0,微不足道的Z,26810901,1477226897
【CSGO】《D&G》 冬瓜集锦 by EVELINE,GMV,1,1671,7,22,13,22,26,6,EVELINELF,2513763,1477226964
