title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【闇音レンリ】Only.【Moni】,VOCALOID·UTAU,2,548,1,21,88,7,7,3,KitanoNani_无爱奇艺号,2811374,1474718497
【夏目】夏目的秋叶原之旅-南小鸟誕生日特番,日常,1,46,2,0,2,4,3,1,スピリチュアル魔王希,6269218,1474718483
凡瑶（霜雪千年）,影视剪辑,1,1004,0,2,19,0,2,2,以墨作城,25626673,1474718373
【索尼大法好】vegas的运动关键帧移动，操作以及原理,野生技术协会,1,2040,17,12,142,19,26,18,丶孤狼,3820234,1474718342
【MMD】右肩的蝶 镜音双子 一键换装（人）,MMD·3D,1,2225,12,4,42,8,7,2,亚瑟の圣枪,8097559,1474718503
【杰哥姊妹篇】剩余尚未搬运至b站的情景喜剧补齐,搞笑,2,91171,2306,203,5080,471,787,1630,阿灵师,34589763,1474718476
【300英雄】1血极限觉醒桐人新套路初体验（请看简介！）,电子竞技,1,193,9,5,1,8,2,0,F杯初号机,2778718,1474718487
琪亚娜3星好感度~语音,手机游戏,1,5955,32,7,27,4,14,3,结社の魔导师八键水明,33768543,1474718370
【耳机福利】B-L的电音小屋第六期,电音,1,69,0,0,2,0,6,0,宫仇森林,7749408,1474718558
【电影推荐】被嫌弃的松子的一生/2006,影视剪辑,1,7451,23,33,57,25,11,9,一箱可乐,7135178,1474718359
東離劍遊紀 完整版 主題曲 Thunderbolt Fantasy-RAIMEI,音乐综合,2,19834,35,15,297,50,79,106,夏有木木,6480641,1474718627
[掘金直播] 微信小程序 Podcast 直播－录制,日常,2,784,0,0,21,0,4,0,上善若水676,43652250,1474718479
【清水達哉】前前前世,翻唱,2,746,9,22,92,10,5,2,KitanoNani_无爱奇艺号,2811374,1474718556
叶甫格尼·基辛-钢琴演奏 李斯特塔兰泰拉,演奏,2,4472,34,18,162,17,62,49,Mechizm,833320,1474718510
泰州市海陵区大浦中心小学毕业季,短片,1,447,2,17,14,5,17,6,是千耶啊,13724149,1474718428
叶甫格尼·基辛-平静的行板与华丽的波兰舞曲Chopin Andante Spianato Grande e Polona,演奏,2,5996,46,14,311,53,104,82,Mechizm,833320,1474718575
【糖醋里脊】如何制作美味的糖醋里脊！,美食制作,2,368,1,2,23,2,7,0,Dream4U丶,6876718,1474718461
【金范】【金汎】广告小合集,明星,1,1451,6,9,37,10,12,8,范华暂现,35189957,1474718427
【张艺兴】【LAY】SOLO出道 个人首张原创专辑预热小视频,明星,1,718,0,4,3,0,4,0,浮生物语娑椤有梦,10816054,1474718606
【神话SHINHWA】超级弟控们和团宠团霸李Andy的日常（下）,明星,1,56317,1111,34,2505,506,39,223,Freya99雯,22010183,1474718456
【麻雀】【尹正】苏三省李小男cut第三期（26集）,影视剪辑,1,29779,119,12,110,35,25,82,谢菲hohoho,21449884,1474718547
【FonCFC】160924 Fon & Belle 脸书直播 生肉,明星,1,396,1,0,3,0,2,1,Pessimistin,2722624,1474718359
2017 NISSAN GTR - COLLECTION - SOUND + DRIVIING!!,汽车,2,172,0,0,1,0,10,0,Hadeless,1605063,1474718444
【守望先锋】死神专场，跳大才是精髓,电子竞技,1,201,4,9,4,10,7,0,黑の死神,625184,1474718622
观念有冲突，也能共同教育孩子(柠檬心理APP),日常,1,304,0,0,11,1,10,3,柠檬心理课堂,43458749,1474718345
 [艾尔之光韩服]Add 有声漫画第五話(Quantum Leap),网络游戏,2,3496,136,85,187,26,40,4,akisimon,423873,1474718429
超震撼单机游戏CG混剪 the phoenix 最终完整版_游迅视频,GMV,2,3035,5,6,21,8,7,9,bywdr,26938659,1474718331
Owl City - Unbelievable (Animated Main Video) ft. Hanson,电音,2,529,1,3,19,2,21,1,w0x7ce,10065982,1474718509
【王胖子×排骨×西瓜】《悟空》 三个人的强行混搭,音乐综合,1,2278,29,10,82,19,11,7,TLByound,11682762,1474718704
元气11区字幕【熟肉】丨【KA酱】在家制作关东煮，好吃！！！,美食制作,2,8767,53,68,121,30,18,8,元气11区,27251508,1474718896
卡蒂雅钢琴演奏李斯特鬼火 Khatia Buniatishvili-Liszt Transcendental Etude,演奏,2,8664,30,32,199,18,90,66,Mechizm,833320,1474718756
【獒龙】张继科×马龙 - 忘记他（完整版）,运动,1,3290,99,43,205,59,17,0,西阿呆,4449561,1474718941
【MMD】众人舞  badapple!,MMD·3D,1,437,1,13,32,13,4,2,清云远上,11729727,1474718952
[风暴英雄] 伊利丹,电子竞技,1,204,0,0,0,0,9,0,面包大魔王回来了,43243454,1474718681
此生云景不羡仙（未删减版HE结局）,影视剪辑,1,42420,306,20,402,18,30,47,苏晓月,6424469,1474718961
【女神Dytto】Freestyle Dance,街舞,2,1782,16,5,45,6,7,0,Krump小金刚,15866338,1474718973
【吃播剪说话】奔驰小哥吃蛋糕,其他,2,7446,71,6,47,6,10,0,nsugaro,10705704,1474718974
【霆峰吧资源】金鸡百花奖红毯+采访－李易峰,明星,1,3269,42,9,60,11,7,5,百度霆峰吧,819245,1474718789
【祖娅纳惜FT.右膝】长安乱,翻唱,1,129205,695,393,4808,5219,535,1551,祖娅纳惜,3046429,1474719016
【混剪】男神舔屏,明星,1,163,0,0,4,10,10,5,shay喜缺,42983528,1474718727
崩坏3rd,手机游戏,1,144,0,2,0,0,4,0,威严の蕾米莉亚の威严,1872923,1474719045
张继科。愿你身披荣光，一如“继”往,运动,1,473,1,1,13,5,4,0,爱继康Tel,39929914,1474718975
【AKB48】飞出 科学君！日本好地方再发现 (大島優子 北原里英 岩佐美咲),综艺,2,603,8,1,31,3,1,0,学术铁零,12836198,1474719038
我的世界新手教程第八期-杀戮的一天,单机游戏,1,67,0,0,1,0,2,1,晨曦班长,29333799,1474718933
韩剧《夜行书生》ost mv 合集  【暗夜里的游魂，渴望希望与光明】,明星,2,18088,84,19,351,24,65,64,板凳です,6102380,1474718673
【七桃*酸奶】我们也不知道自己在跳什么的咋了爸爸,舞蹈综合,1,812,58,11,2,31,19,3,suki七桃,12631605,1474718686
挪威“巨魔的舌头”自然风景——无人机,社科人文,2,231,2,0,23,0,10,1,方块字,5630075,1474718868
Guitar Idol 2016 - STEROID ANDROID,演奏,2,52,0,0,0,0,9,0,村人乙,43562858,1474718695
核爆神曲BGM,网络游戏,1,128,0,0,0,0,2,0,sonythepower,22831255,1474718679
【Catgame】动态影像真人恐怖游戏《The Bunker》（地堡）实况,单机游戏,2,350,5,0,2,0,3,0,Redeye-43,19672825,1474718990
主人回家了，喵只是默默玩球,喵星人,1,171,5,0,0,2,3,0,飘散的酱油瓶,7034568,1474718849
【菊三日常】意大利肉酱面试吃（你这样糊弄事没问题吗喂！？,美食测评,1,605,4,6,1,1,1,0,烤糊的五花十三肉,3212544,1474718886
金在中 Wrong Number   RAP CUT 合集,明星,2,2364,48,11,140,7,26,31,jeannezzang,43776695,1474718974
【手绘】高一的黑历史,绘画,1,448,5,1,3,10,16,10,陈年老坤,4375037,1474719050
CSS动画教程,野生技术协会,2,3421,33,10,287,14,14,17,pdcxs,10707223,1474718712
《阿姆斯特朗》文明5 I 丑陋旧世界,单机游戏,1,327,3,3,3,0,3,3,Bili_16517918,16517918,1474718795
【韩国吃播】【吧唧嘴】豪放派吃播Donkey兄弟吃炸鸡、汉堡、薯条、派,美食测评,2,27884,496,53,264,25,28,10,土豆炸弹PotatoBomb,1525320,1474718984
世界上最令人舒服的视频#24,日常,2,13153,458,36,253,43,33,2,理查德·克莱里恩,2091904,1474718649
中配：龙与虎☆第二十四话「告白」,短片·手书·配音,1,15312,306,99,240,406,83,111,可可味,198439,1474718766
GTA5- 城市漂移-冒险家 猛牛S,单机游戏,1,1558,7,5,3,3,7,8,莉香的丸子,21275035,1474718929
"局座笑谈战斗民族,我就服俄罗斯！",综艺,1,169504,214,49,708,57,174,634,小H大梦想,38240840,1474718979
最终幻想【飞羽】,综合,1,8567,2,11,14,12,27,6,浅梦月影,21463584,1474718811
【张启山×明台】【老九门×伪装者】【斯德哥尔摩情人】启明夫夫—能为你忍受 那又何妨,影视剪辑,1,906,24,16,39,25,14,3,空中木为舟也,12475141,1474718689
我的世界新手教学第五期-书接一下就还,单机游戏,1,82,1,0,1,1,2,1,晨曦班长,29333799,1474718767
1000马力三菱EVO vs 1300马力克尔维特,野生技术协会,2,7121,22,2,41,1,26,15,Hadeless,1605063,1474718773
主播你真逗 03 - 等一下，我有特别的装逼技巧,电子竞技,1,12537,284,43,24,67,12,1,布鲁的蓝阿蓝,1459970,1474719021
哥哥张国荣 摇滚版帝女花（1984幻彩群星庆团圆),明星,1,8817,93,23,431,57,58,72,荣宇铭,36212917,1474718926
替身使者们都是怎么玩马里奥的？ 其2,Mugen,1,7058,61,26,110,21,13,39,K8SAY,1615633,1474718889
【小屰】刺客信条4黑旗 独闯城堡和学会用枪【03】,单机游戏,1,48,0,0,0,0,5,0,-小屰-,27822015,1474718725
Momodora: Reverie Under the Moonlight——月光下的遐想（剧情向）,单机游戏,1,106,0,0,0,0,2,1,陪伴着妳,4008608,1474718666
【MG动画】LA Gifathon - James Curran 在洛杉矶的30天，超有爱的动画日记,社科人文,2,2885,8,4,272,12,60,16,抱起了我的小呱呱,22762169,1474718779
[风暴英雄] 穆拉丁,电子竞技,1,157,0,0,1,0,3,0,面包大魔王回来了,43243454,1474718865
〔2016超级女声百合cp大混剪〕多幸运,明星,1,2535,11,33,32,44,22,5,胖胖的脑电啵,8947757,1474719824
停车场恶作剧—最好的只是笑的噱头,搞笑,2,842,4,1,6,2,4,0,方块字,5630075,1474719732
160923 超问问答 真实？谎言？SP 全场生肉,明星,2,594,47,3,16,3,4,0,圆眼睛的阿凡提哥哥,27898421,1474719568
【NMB】110614 阿彩迷路食草莓 NMB48山本彩 渡辺美優紀,综艺,2,1668,17,2,75,2,12,2,学术铁零,12836198,1474719565
超级无敌爆炸完美走A秀翻世界魔鬼薇恩,网络游戏,1,272,0,1,2,4,12,1,奈特尔德斯,22360281,1474719613
疾走王子第10话评论音轨纯音频,官方延伸,2,1358,7,7,60,5,4,4,青天之下sangetsu,2280567,1474719609
萌宠加萌娃童趣百分百,动物综合,2,11,0,0,0,0,1,0,klyurkmfck,41028687,1474719532
乖乖站好 冻住不洗澡,电子竞技,1,213,0,0,2,8,5,2,最后的轻言,4994630,1474719751
 Pop Danthology 混音音乐合集,音乐综合,2,1057,0,2,30,7,14,5,鬼刹漂移不踩油dear,8056353,1474719614
【SNH48】2016年口袋48H队成员直播合集(更新完毕),明星,2,2920,93,32,80,25,10,2,原SNH48teamHII个站,26704718,1474719646
萌宠萌宝都是小吃货,动物综合,2,34,0,0,0,0,5,0,lpoazugzah,41267500,1474719668
改装h2百公里加速,野生技术协会,2,1110,6,1,5,0,4,0,裴俊沅,13497867,1474719561
【APH】守护仏心,综合,1,668,5,9,31,5,6,10,鹤青云_,28452173,1474719547
战斗艺术-无皇刀刃 燃     素材    《异邦人 无皇刀刃》 BGM   Geek in the Pink-Jaso,综合,1,2924,8,1,9,11,15,19,kob17,28726683,1474719634
「天才！志村动物园」16.09.24「知念的小袋鼠！志村园长的庆祝！」,综艺,1,6106,128,12,98,22,13,5,MiniGenie,1743979,1474719599
萌宠满天飞,影视剪辑,2,808,0,0,1,0,3,1,lpoazugzah,41267500,1474719643
随处可见，随处可建,日常,1,65,2,0,0,6,17,0,arcticblueoat,26775940,1474719654
【叶子X蕊凌歆】CRAWL （下）：两个唠嗑的有声日常手残,单机游戏,1,575,1,3,0,4,16,2,R末叶子,6682891,1474719549
萌宠合集1,动物综合,2,16,0,0,0,0,3,0,klyurkmfck,41028687,1474719503
【300英雄】【月下】【桐子】咸鱼同人日常，还有一方你这个闪现预判R过分了啊QAQ,电子竞技,1,890,22,15,2,14,4,0,鸽子月瞎,7103441,1474719512
【PRINCESS PRINCESS 】 The Last Live 告别演唱会,音乐现场,2,2470,15,10,152,32,17,33,gostopnow,17791876,1474719592
"[熟肉][理香研字幕製作]卡片上的词说出来就输了,惩罚游戏是向勝利者表白- nolsol#22",官方延伸,2,550,8,7,23,10,5,0,整天沉迷立花我香,1866732,1474719569
Overwatch下午随便玩一下,电子竞技,1,54,0,2,0,2,1,0,zzvsjs,893732,1474719504
2011 GPF - Javier Fernandez FS,运动,2,153,2,0,15,3,8,1,Juca,4434357,1474719684
【TWICE】仁川Kpop 先行视频 体验氛围 160924,明星,2,364,2,0,0,1,3,0,I_Y_H_M_B_M_G_S_Z,7272790,1474719824
"【樹キキ×きゃれん。×Mer,×pazi】Girls Talk",翻唱,2,625,2,8,79,9,8,5,CJ木,768041,1474719568
半藏先锋第八期——返璞归真默认半藏,电子竞技,1,956,14,3,1,7,4,0,MotorRandom,20595646,1474719606
今晚80後脫口秀-林宥嘉cut20160825 ［抓到一只现场超强，还一本正经搞笑的yoga！prprprpr....］,明星,2,3875,120,19,107,19,48,9,阳十七Y,6173229,1474719581
【喜剧】小狐仙【1985】陈勋奇  倪淑君  冯淬帆,国产电影,2,2,0,0,0,0,0,0,天地独傲,26240618,1474719481
【Ai_冰儿/翻唱】我们的战场&Giraffe Blue--超时空要塞,翻唱,1,991,8,19,13,19,12,3,Ai_冰儿,7732102,1474719616
【Price代价】国人恐怖解密游戏~二周目完结,单机游戏,1,424,3,8,2,13,7,6,帕金森太一,39749,1474719685
【ruha】罪之名【2周年】,翻唱,2,261,2,4,32,1,7,0,CJ木,768041,1474719750
【弹丸论破】你在心里承诺过要带我逛遍整个世界（Chiaki version）,MAD·AMV,1,1613,7,28,69,44,23,10,音无果子,8378694,1474719504
日本小岛,日常,1,70,2,2,4,2,2,2,sunny980,10075723,1474719497
这绝对是我打过最简单的csgo！！！,电子竞技,1,72,0,0,0,4,5,0,古桐玖QAQ,12953761,1474719599
【孙朴】情有独钟,运动,1,305,4,1,4,2,6,1,小段在这里,40292960,1474719483
[TOP 25] 韩团中的大哥们，有的还是伪忙内 2016,明星,2,18387,870,151,343,6,8,7,Hey_Jessica,33211475,1474719586
【10月】TRICKSTER 少年侦探团 PV3,资讯,2,7240,68,28,81,14,31,11,黑白童子,727482,1474719673
（未验）1.95-Dendi DOTA2 帕克 精灵龙 第一视角,电子竞技,2,161,1,3,1,0,1,0,ATMHRC,30976514,1474719781
迷梦：拳皇EX连招教程,单机游戏,1,824,0,4,6,6,13,3,Al迷梦,32279917,1474719854
冰雪节大树强势打野,电子竞技,1,792,3,0,1,1,6,1,爆蛋神兵,11324619,1474719849
【四零】听风无涯,翻唱,1,3519,754,23,80,59,25,14,四零娘娘,6637475,1474719849
【游梦症】星星什么的太难找了（3）,单机游戏,1,31,0,0,0,0,1,1,炭粉拌面菌,4418694,1474719858
街头霸王5 Urien 能量反射盾 演示,单机游戏,1,939,2,4,5,0,6,0,吃素的狮啊子,7428240,1474719910
