title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【大胃女王】一大堆卤蛋和品尝上海肉包,美食测评,2,0,0,0,1,0,0,0,落花紛飛的街道,8529771,1466773187
【冬寡】【buckynat】don't you remember,影视剪辑,2,392,10,3,21,2,5,2,石榴郎,652296,1466773194
【ASMR 】保健室的老师。试录,其他,2,1600,0,4,16,1,10,0,潮湿的业火,303459,1466773283
中国梦，世界梦，我的梦,日常,1,695,8,12,8,5,30,6,长风-冬蝶舞,15200095,1466773286
【GFriend】160624<Rough>特别现场版@ MusicBank 年中特辑,明星,2,9018,133,15,169,16,26,7,無结局的等待,13380086,1466773284
【一个中二YY频道录音系列剧】第2期 日常娱乐向插旗视频（惊羽诀）,网络游戏,1,306,3,6,6,5,6,0,影湛湛,911358,1466773221
【大胃女王】沙町银座 甜品炸多拿滋 黑轮,美食测评,2,998,0,2,9,0,6,0,落花紛飛的街道,8529771,1466773265
崩坏学园2 圣芙蕾雅学园第八期,手机游戏,1,200,0,2,3,3,2,1,犬椛·咲,604867,1466773259
Undertale AMV_揭开那张面具[屠杀/完美],MAD·AMV,2,0,0,0,1,0,0,0,Dr.Eagle,2945906,1466773289
good man SP03,影视剪辑,2,172,2,1,4,1,1,2,叉子4869,3759643,1466773324
安樊 掏心组合 原创 虐 BE！！！！,影视剪辑,1,914,7,1,20,6,13,1,L寒七七,32916204,1466773349
【雷渤】Blame it on the boys（杨年华/黄达）,影视剪辑,1,2171,50,14,119,74,17,29,茶老根,140577,1466773377
【连酱300英雄第一视角】诗乃，被针对的日常QAQ,电子竞技,1,117,1,3,1,4,2,0,雾雨爱丽丝L,4601091,1466773365
【听歌向】【电音】放松一下！点缀心灵的电音节奏！,电音,1,325,3,10,12,10,6,1,Light然,8321737,1466773427
【陈晓】【刘亦菲】【神雕侠侣】伪片头,影视剪辑,1,7022,52,15,205,50,30,52,草莓有辣么大,16305665,1466773465
上海迪士尼夜光幻影秀（一）,日常,1,120,0,0,3,0,4,0,iceglaze,10708157,1466773394
【Minecraft】【红石音乐】Rolling Girl,单机游戏,1,871,17,23,38,35,3,17,Jansx,1570180,1466773382
大神不会告诉你技巧：炸弹狂鼠进阶五招,电子竞技,2,10010,27,10,127,12,24,18,bili_18789010,18789010,1466773452
PBS.NOVA.纳粹进击美国（UP自译),社科人文,2,1195,3,6,47,4,16,6,耶律龙骧,22862289,1466773379
"[SNOW LEOPARD]120714 - sorry, sorry",明星,2,231,0,0,2,0,3,0,机器猫VS叮当猫,6746514,1466773381
【HAONA杂志】20160305欧阳娜娜iFASHION米兰美食地图,明星,2,580,0,1,18,0,8,2,欧阳娜娜刘昊然粉丝团,23109086,1466773442
山崎秀晃 vs Stanislav Renita,运动,2,104,0,0,3,0,4,0,Hadeless,1605063,1466773427
OW 个人 装逼时刻,网络游戏,1,47,0,0,1,1,2,0,XycB,1314834,1466773560
【代号D机关/波实】大概是波波压倒实井后的伪剧情向动作片,综合,1,1890,16,6,53,29,14,5,扶桑Ashiya,17860876,1466773503
提莫的峡谷日常TOP10 第三期   差评  看一下第一期。相信我不会让你失望的,电子竞技,1,4646,140,42,9,26,6,0,天心龙隐,5398745,1466773492
开破车玩水。（旧，水视频一个。）,汽车,1,1175,6,2,3,2,5,0,姣斯凳督,12278041,1466773510
上海迪士尼夜光幻影秀（二）,日常,1,57,0,0,2,0,1,1,iceglaze,10708157,1466773564
韩语歌曲之表白颂,校园学习,1,1493,1,2,45,6,13,2,creo产品设计学习,32483510,1466773530
[Renee] 翻跳MAY J LEE 编舞Bang Bang,舞蹈综合,1,6156,26,16,28,28,13,3,kiterunner925,21777581,1466773540
 Sony Xperia Z5 peirmum 安卓6.0.1--番外篇,手机平板,1,3173,123,56,15,37,5,2,中二少女Eva,2477936,1466773489
星际争霸2（低配智商杯）,电子竞技,1,34,0,0,1,0,3,0,古桥爱,11632645,1466773481
【第8回东方NICO童祭】封魔录组曲,音乐综合,2,1738,39,13,157,28,16,32,伊吹小秋,448823,1466773650
【中字】致我曾爱过的男孩们的一封信,日常,2,376,0,1,9,1,7,1,林用以R,3384134,1466773582
【LOVERED搬运】ASMR 玩塑料板的声音 来自easyASMR,其他,2,204,0,3,12,0,3,0,LOVERED草莓,13555363,1466773594
蛋糕制作【学姐宿舍房号027】榴莲芝士蛋糕,美食制作,1,2576,13,9,123,31,21,0,学姐宿舍,15245001,1466773609
Ilias Bulaid vs Chris Mauceri,运动,2,56,0,0,1,0,1,0,Hadeless,1605063,1466773603
【鸭子制作-守望先锋】三黑乱斗,电子竞技,1,32,0,0,1,0,0,0,夏亚的阿姆罗,8674271,1466773632
 [奶油男化]Lovegame-Lady Gaga-雷迪嘎嘎爱的游戏[男版][中文字幕],电音,1,17539,6,9,42,10,15,42,特浓苏奶酥,5152711,1466773668
Undertale歌曲翻译_逆 重力 Anti Gravity,综合,2,1829,2,5,111,12,8,7,Dr.Eagle,2945906,1466773655
monstax音乐银行特别舞台 <我+Kungtari Shabara>(原唱:酷龙组合),明星,2,1995,50,5,50,6,16,6,贞子不忘挖井的人,9664411,1466773598
花絮,日常,1,65,0,0,1,0,4,0,一言_O,1703167,1466773646
【周婕伦】当周杰伦的床边故事变为周婕纶的床边故事,音乐综合,1,83551,2166,249,2331,1601,376,544,皨余,5528564,1466773664
【模拟人生4】十代挑战实况3 找到孩儿她爹啦,单机游戏,1,828,31,6,11,4,10,3,二程的模拟小故事,29920345,1466773695
《使命召唤12 黑色行动3》07 老兵难度流程 第七章:兴亡,单机游戏,1,145,0,0,2,0,3,0,两元找茬,31835242,1466773686
余罪 政法大学庆功会 张一山清唱 那就这样吧,明星,2,37339,136,40,216,43,54,14,HONEY悦悦悦悦悦悦,25946301,1466773668
OSU！从零开始的异世界ED,音游,1,84,1,2,1,6,5,1,Fleaty,6436429,1466773703
【GOT7】 Moonlight 中字 141203 kiss the radio,明星,1,3678,62,8,165,14,23,8,benielazz,22369795,1466773683
【雅恋 中文剧情】晴明篇 第22幕 神器的共鸣,单机游戏,1,316,2,0,39,8,2,5,弥鏡P,815185,1466773718
2016全明星赛来到巴塞罗那,电子竞技,1,3734,7,37,9,9,13,42,拳头游戏,33075498,1466773759
ASMR·Hoje小哥 按摩清洁你的双耳(敲击、抚摸、擦拭、掏耳勺、耳搔、手指摩擦),其他,2,28304,171,96,1328,89,49,21,微风料峭_,3061284,1466773777
莱因哈特,电子竞技,1,42,0,0,1,0,1,0,A丶憨憨,13216005,1466773722
【hajime社長】设计天才 开始售卖社長相关商品 (中文字幕),日常,2,1138,27,4,17,5,2,0,叔老湿,23350594,1466773802
传奇手游决战沙城正能量公益片~烈火柔情  jasmine茉茉作品,GMV,1,189,2,0,1,0,14,0,jasmine茉茉V,31520692,1466773853
3DS『妖怪手表3』PV3,单机游戏,2,2611,12,3,23,2,4,1,ldj7,136001,1466773854
初音ミク Project DIVA Future Tone 嫉妒猫步和melt,音游,1,252,1,2,8,0,4,0,stmule,1497527,1466773858
【6/24】怪物弹珠新情报|新超兽限定&新爆绝,手机游戏,1,126,0,0,1,0,4,0,柴曦RAI,4476626,1466773846
【子瑩】想象Forest/想象森林,翻唱,2,245,4,5,5,6,3,3,Chromebook,287587,1466773860
【DnW字幕组】160621 赵伦熙的提高音量 - 金烔完 尹亨烈[韩语中字],明星,2,1159,116,3,76,12,7,0,DnW字幕组,22332914,1466773864
TF2 Scout Voice Actor - Asking out Ms Pauling,搞笑,2,573,6,9,15,0,3,2,TF2Video,956291,1466773867
《鲛珠传》《九州天空城》九州世界观宣传片 大气磅礴特效美哭！,预告 资讯,2,2626,42,16,41,3,8,2,一个想睡觉的可怜虫,17644304,1466773888
血源诅咒 圣剑 一周目 白羊女 代理人阿梅利亚~,单机游戏,1,6766,28,10,4,12,38,14,混沌放逐大官人,11478539,1466773878
【3D电音选集】承包你的双腿！让电音萦绕你的灵魂,电音,1,906,14,10,40,9,10,0,梓喵大人Taussy丶,5863748,1466773932
境界之轮回第二季ed即听弹奏前半电子琴后半吉他谱,音乐综合,2,214,0,2,6,1,12,2,福星一刻饭,8503545,1466773925
【自杀小队】Sucker For Pain @冰激淋字幕组,音乐综合,2,4972,64,19,136,45,55,7,冰激淋字幕组,11991941,1466773939
【艾克CEL】城堡破坏者初见实况：第一集，我恨弓箭手,单机游戏,1,172,2,1,3,0,2,1,艾克cel,16710103,1466773931
【Sikana美食小课堂】如何制作意式浓缩咖啡,美食制作,1,4071,9,6,73,4,17,6,思佳纳课堂,31713369,1466774012
【百夜妖恋绘卷·续】去死吧情人节,短片·手书·配音,1,385,30,0,20,7,7,0,阿轩w,1346793,1466773970
20150523 田馥甄「IF」Concert 如果演唱會北京場 - 04 终身大事,音乐现场,1,687,10,0,20,5,11,3,o0浅夏0o,32879946,1466773985
【Green Day】Jesus Of Suburbia [Official Music Video],音乐综合,2,2746,5,12,87,37,66,60,空集_,3806618,1466773956
《震震有词》之 国产手机公司状告苹果外观侵权 获产权局支持,汽车,1,4691,261,71,9,42,10,0,非官方の僵尸号,2850224,1466773976
汽车们的悲剧傻缺视频 2016年6月第一周集锦,搞笑,2,3643,138,12,16,3,6,0,半夜党,82618,1466773986
【口琴】大鱼,演奏,1,1384,5,11,8,11,8,1,来自远方的2B英雄,7686141,1466773960
【胡歌】【景天｜飞蓬｜龙阳三人舔屏向】天命风流,影视剪辑,1,3655,61,16,144,57,39,7,是琴宋啊,11163071,1466773964
现代男神黑化混剪：血腥爱情故事,影视剪辑,1,4441,157,13,103,13,17,4,幸竹君,11038856,1466774020
野杁正明 vs Kaew Weerasakreck,日常,2,861,1,1,11,2,2,5,Hadeless,1605063,1466773985
红月,音乐综合,2,285,5,2,1,2,5,1,栗兹Lizzie,14030653,1466774010
余罪焦涛拉郎配,影视剪辑,1,1924,15,3,15,6,2,4,我们家七七,22610746,1466773976
【第8回东方NICO童祭】大逆转东方~射命丸文的起稿,MMD·3D,2,1470,170,24,96,5,25,4,星夜米兔,539265,1466774053
适合college student的六件单品-好一个大Apple,美妆,1,718,14,12,17,6,3,1,一只肥美的小仙女,31137629,1466774079
【原创动画】【horizon】起点,短片·手书·配音,1,318,1,13,6,20,14,4,Jay是中队长二条杠,8323266,1466774032
如漫展质感一般的学校社团开放日？2016乌鲁木齐第九中学开放日实况,日常,1,4237,142,68,59,105,72,22,404Cc404,4412155,1466774046
I wanna Gnol 流程视频,单机游戏,2,61,0,4,1,0,2,1,怪才Musashi,101706,1466774090
闲聊解说之游戏发展大亨,单机游戏,1,82,5,8,1,12,10,1,黄大大大大大大大炮,23413376,1466774096
【Joy Division】 Love Will Tear Us Apart [OFFICIAL MUSIC VIDEO,音乐综合,2,1331,5,2,51,9,14,5,玉米地里的葡萄,7352142,1466774088
【红兴】Crazy In Love 又叫【金主大人回来啦】,影视剪辑,1,800,11,5,20,6,5,0,元小都督,4679502,1466774084
[杨洋] [白月光],明星,1,13903,505,86,936,601,168,236,肖恩和麒麟,11816863,1466774057
【三国群英传7】雨澈的一统天下之旅第十一P,单机游戏,1,372,6,6,1,4,5,2,雨澈天心,3312932,1466774161
【连酱300英雄第一视角】尼禄，暴君的黄金剧场,电子竞技,1,302,3,3,3,6,9,0,雾雨爱丽丝L,4601091,1466774270
 厂长的特朗德尔 【Clearlove】,电子竞技,1,435,2,1,2,0,6,0,爱跑路的脑袋瓜,6978525,1466774203
【胖子的恐怖实况】听着小苹果并不代表我怂！(被郭敬明追着打的惨痛经历),单机游戏,1,867,36,8,5,6,6,1,老软是个死肥宅,12280532,1466774136
【一人一世界】国内话剧第一女导演田沁鑫,社科人文,2,2216,10,5,154,3,31,12,DowneyHu,32605333,1466774248
【黄金列传】中川家 亲兄弟的漫才路 130207,综艺,2,4708,24,9,80,6,17,8,莱姆籽,207626,1466774133
【非官方】浙江工业大学2016年政管学院招生宣传视频,日常,1,350,9,0,5,0,14,1,Dusofour,7225116,1466774171
【剪辑】情书1995 藤井树x藤井树,明星,1,454,3,2,6,2,5,3,AragakiYui18,16492813,1466774261
霜雪千年【绅士翻唱】,翻唱,1,436,8,2,3,0,4,0,TM丶桑桑,8398788,1466774187
【木积实况】Undertale/传说之下【Part4】,单机游戏,1,110,7,4,1,2,8,0,木积kcolb,10863784,1466774202
【POI/疑犯追踪】【锤个人向】独活—Sameen Shaw,影视剪辑,1,6471,129,19,363,180,75,59,竹本.S,4045996,1466774317
【崩坏学园2】纯地图装过18-4,手机游戏,1,111,6,8,1,5,1,0,silly沐,6646795,1466774293
【二心】骨生花（cover 清弄）,翻唱,1,742,28,4,21,28,2,5,二心大王,9405604,1466774316
何晟铭 - 恋歌,音乐综合,2,2933,20,6,39,4,37,14,原已_,10196143,1466774289
法老的陨石匕首【熟肉】标题党，30s,社科人文,2,2405,5,6,23,0,6,0,flyyearn,8938064,1466774302
猎杀潜航4 开场CG,单机游戏,2,1802,0,2,16,3,11,7,Yui_RiNGO,5732726,1466774301
洪宗玄画报拍摄合集,明星,2,11292,40,2,238,16,11,26,忐忑胡萝卜,17391754,1466774314
温泉噩梦13-3【隐藏路线】,网络游戏,1,14,0,0,1,2,1,0,福路の美穗子,21539827,1466774324
一只菜鸡adc的坑比路，大家好我是娱乐志愿军请多关照,网络游戏,1,49,0,0,1,2,3,1,三十一种方式,8076363,1466774335
【720P】Louis Vuitton S/S 2017 Paris Fashion Week Menswear,风尚标,2,725,42,22,28,1,15,0,missmandy,12222413,1466774322
TF2: Try To Be Positive About Matchmaking,网络游戏,2,356,3,2,8,0,4,0,TF2Video,956291,1466774313
2016年欧洲杯：土耳其球迷被老婆恶搞，怒砸电视机电脑 @柚子木字幕组,日常,2,68518,1915,1559,829,138,519,22,柚子木字幕组,221648,1466774377
【ZJHCOFI】电钢琴弹唱-Say Something,翻唱,1,1018,11,11,11,17,13,6,ZJHCOFI,9704701,1466774374
【朴宝剑 X Irene】虐狗银行一周年快乐,明星,2,5204,5,5,51,3,6,6,金泰抽抽抽,16973724,1466774382
【魔兽】我爱米兰！！卡德加X麦迪文恶搞向！,影视剪辑,1,741,12,2,18,19,3,1,江清水舫,7952386,1466774385
10 Celebrity Impressions of Christopher Walken,明星,2,552,3,2,8,1,3,3,DJLEONA,31020187,1466774392
【催泪/治愈】心泪终在彼岸，天体只在秩序。,综合,1,218,8,9,11,11,6,0,田村ゆかりエ,23012838,1466774377
《余罪》政法大学庆功会二哥及众主演为学生送祝福 （信二哥，不挂科）,明星,2,7763,5,4,20,2,10,1,HONEY悦悦悦悦悦悦,25946301,1466774414
【傅叶/群像】用《美国队长》的方式打开《天涯明月刀》（四周年快乐）,影视剪辑,1,1639,28,12,27,26,16,6,百卷君,486942,1466774435
【SNH48-JSer&无限大】TeamXII《剧场女神》姜杉第三届总决选拉票公演CUT中文字幕版,明星,1,540,6,3,14,6,12,1,JSerStation,33100870,1466774455
【在下坂本，有何贵干】super star,综合,1,278,3,3,7,2,5,1,亲完就跑耍流氓,3355487,1466774459
无名TOP10 极限神僧终极佛山无影脚,电子竞技,1,1528,6,5,8,3,9,1,无名TOP10,32080205,1466774434
【BIGBANG 现场】Bigbang-《一天一天》现场版混剪,明星,1,1729,7,1,26,0,8,1,Nora-Yao,28291692,1466774417
【影崽瞎唠嗑】说~句~心里话~,日常,1,103,2,5,1,0,4,0,unsuger,11456894,1466774364
听说标题常才能有点击量 我才不会说这个视频很燃呢,GMV,1,220,2,1,2,0,6,0,小小小熊猫猫,3089733,1466774353
战地1最新联机演示,单机游戏,2,833,2,5,7,1,6,0,落花紛飛的街道,8529771,1466774468
【KathleenLights】紫色偏光+蓝色闪粉妆容教程,美妆,2,1987,30,7,53,8,7,0,一直喵OneStraightCat,325406,1466774465
Uzi直播 女警vs轮子妈 你们这下路没战斗力,电子竞技,2,320,2,1,3,0,4,0,慈城公园交谊舞,2135099,1466774480
Cfer养成史,电子竞技,1,21,0,0,1,0,2,0,liuziwen12,33229200,1466774473
小宮山工介 vs 允齐,运动,2,788,0,1,4,0,10,2,Hadeless,1605063,1466774477
徐老师来巡山70：史上最蠢连空12技能,电子竞技,1,951829,9772,1260,1401,2697,580,268,靠脸吃饭的徐大王,16794231,1466774527
东方永夜抄Extra 混关初通,单机游戏,1,169,51,1,3,6,4,0,Lukyl_Lukanoate,13517421,1466774576
老外看甲铁城第11话时的反应（更新2P开黑）,综合,2,33797,697,56,128,37,23,22,ShiraiMikoto,120286,1466774552
【東方Touhou】墨染亡我郷,音乐综合,2,207,0,1,5,1,8,0,╭~☆放学后のTeaTime,422506,1466774552
【黑学姐的黑屋子的黑暗不再迷茫】这个游戏我觉得不会过审核x,单机游戏,1,11908,14,22,83,28,9,71,寒云by,8085664,1466774498
【ASMR】J-ASMR Yacyama 耳搔,其他,2,66054,490,285,2747,216,139,25,锦衣缇骑,689753,1466774592
Hewitt讲解演奏巴赫,演奏,2,8402,40,29,1349,107,237,288,reclamp,384342,1466774592
【当爷Adam Lambert】 - Whataya Want From Me 高清现场 Morongo,音乐现场,2,19828,76,27,294,35,53,119,Charlieden,9250973,1466774590
◆The way of life◆人生之路◆FOX小游戏试玩EP.2--噩梦？,单机游戏,1,38,1,2,2,2,1,0,布鲁艾斯狐,8523281,1466774618
【脑洞小小剧场1+2】鸣佐友情起源的原因+寻找面码的经过,综合,1,1357,12,1,23,6,4,0,加了堵墙,16665511,1466774622
老司机爷爷教你如何逃离养老院@柚子木字幕组,日常,2,58292,228,254,742,209,92,3,柚子木字幕组,221648,1466774693
NICONICO超Party2016 出演者発表预告片第一弾,日常,2,1507,92,4,32,5,8,1,影子。,641453,1466774661
Undertale歌曲翻譯_奇怪的爱 Strange Love,综合,2,5194,30,22,443,27,31,42,Dr.Eagle,2945906,1466774646
【阿苍君】大鱼,翻唱,1,801,26,24,11,41,21,11,阿苍君,6592168,1466774655
【KBS2 水木连续剧】《任意依恋》1080P宣传预告五 50s（生肉）,影视剪辑,2,5403,6,6,22,4,12,0,乔木大官人,10342577,1466774705
【Moonlight】You Have to Turn Me Back（血色月光S01E13片段）,影视剪辑,2,670,4,17,13,2,7,2,Barbela,1440408,1466774673
【TOP 20】韩国歌曲Gaon排行榜2016年六月第三周,明星,2,1486,73,5,9,1,3,0,無结局的等待,13380086,1466774636
【贺古剑电视剧三/二周年】第一弹【用TVB武侠的方式打开古剑奇谭】,影视剪辑,1,3204,115,19,65,30,12,4,简凝夕,5102186,1466774704
【vr神片】UNCANNY原创字幕 虚实难辨的vr给我们带来的终极体验难道会是这样的结局？,短片,2,1682,22,28,92,18,48,1,皮球盒君,1325200,1466774670
【洛天依原创】 星空与乌托邦 【PV付】,VOCALOID·UTAU,1,3697,150,263,454,226,34,62,ACK★,3975121,1466774699
我的世界与小伙伴tian的冒险生存【2】上个视频的【2】其实是【3】,单机游戏,1,96,1,0,1,2,1,1,梦亡灵AKA,32941743,1466774639
【MMD】夏天想玩水而已,MMD·3D,1,419,5,4,37,1,2,1,異國的歌姬,2293161,1466774737
可以，这很cc,日常,1,139,0,1,1,5,3,0,GeBweiwu,1571426,1466774704
[油管搬运]160505 SGC Hot Enough VIXX Ken focus,明星,2,1528,24,8,94,5,18,7,哲豆sssi,15871021,1466774720
可以喝一整年咖啡的公司【人力资源机器】,单机游戏,1,1080,22,11,14,33,15,5,秋临铃铃,33227770,1466774776
【南校】汕头金中南校2011届十班回忆录（附：K姐的高考祝福）,日常,1,288,6,0,2,4,13,4,MTC君,11125848,1466774762
【TuO翻唱】狐言（日常精分）,翻唱,1,351,11,3,5,2,9,0,-TuO坨-,3561867,1466774811
幸福噩梦 弥生线 第八期,单机游戏,1,375,0,2,13,1,16,2,橴哒喵,7080962,1466774767
